SA,2020-08-05 00:00:00,0.005137899693765613,0.005014651649710266,0.004292109362874836,0.004014855738949481,0.003407415358619566,0.0030826928837810767,0.002947074779000531,0.002347864344220175,0.002180097490833401,0.001971013293696654,0.0018065149522904834,0.0017467598486514456,0.9445694058964461,0.001316171108852476,0.001141666092306616,0.0010723568767257972,0.0009665576581645924,0.0008550930188381121,0.0008003328719688715,0.000720698510850001,0.0005947015644110594,0.0005577422366343867,0.0005316947103920998,0.0005268673696210873,0.0004954393698109832,0.973487188505736,0.0004610110436192542,0.0004122850727139382
TAS,2020-08-05 00:00:00,0.010271143318291497,0.84159289543018,0.009195134085553553,0.009130489964297899,0.010013651600999388,0.010035547838469046,0.01090139336811054,0.011248036921994293,0.011321961833813234,0.012427259795205639,0.013465141451149796,0.013709174013307974,0.01585922382625058,0.016406870822427283,0.017305661149726717,0.017384809017270034,0.017707386798232718,0.01965012544542947,0.019340243464543865,0.020487204541995315,0.020440238117043156,0.02103963255148773,0.02080725119825824,0.020223525630993364,0.020497087981292825,0.020683346617802943,0.021282861581993964,0.02002035265324891
VIC,2020-08-05 00:00:00,90.42579577248877,91.43772683492783,73.81986448754756,90.39235572764349,76.56944762762195,79.54757985990601,60.423321532206614,46.968715827885944,45.012499294630764,70.65703419999613,37.98627096923931,36.25872426328639,46.3013585185054,39.192698905503484,45.242163657829,52.76583724424339,64.14859784848106,75.29526041188512,91.36798402817644,101.5885731542792,118.74911299870344,136.29342130037546,152.99320479075269,165.4128390318299,177.93519380759938,187.02766724938138,193.44218206350416,200.75996552890572
WA,2020-08-05 00:00:00,0.00011970312499658932,0.00011346874999686818,0.00012114062499671608,0.00015571874999620455,8.282812499731942e-05,8.634374999710165e-05,6.339062499762093e-05,6.948437499749919e-05,6.30312499977779e-05,6.492187499768483e-05,6.0562499997776256e-05,4.940624999808328e-05,5.929687499755528e-05,6.660937499774885e-05,6.59218749976226e-05,4.6484374997986985e-05,4.751562499817636e-05,6.657812499781173e-05,7.91562499976629e-05,5.090624999814718e-05,4.071874999832905e-05,3.33124999984499e-05,4.315624999807911e-05,5.117187499805301e-05,3.0328124998542246e-05,5.45312499980867e-05,4.4031249998268376e-05,3.476562499841942e-05
ACT,2020-08-05 00:00:00,0.0005957816345224616,0.000628158608611358,0.0005518296862358659,0.0004488288927124528,0.00036304638820822187,0.0003597304258488924,0.0003384341210091261,0.00027868501042869435,0.00025444347194035445,0.00024363055120436356,0.00020033767618219932,0.00022050119884874545,0.00016421222290402738,0.00020826715138729508,0.00014790015962187942,0.0001352953834495975,0.00014767360318690284,0.00014203028836417284,0.0001223816666844267,0.00010295960143863681,0.00010475145687454984,0.00010932377764264504,0.00014091810223001503,0.00013624280126392485,0.00013949697550357304,0.00012654206666073116,0.00014192730816409924,0.0001405885655968167
NT,2020-08-05 00:00:00,0.03085888671877692,0.030869335937528945,0.031027294921906038,0.027922656250031624,0.027758666992223603,0.02753078613285008,0.026334765625043114,0.025575927734421057,0.02506557617192642,0.02478613281255658,0.02210175781255736,0.021980249023499317,0.02096008300787438,0.02111462402350434,0.019245703125068018,0.0196112548828856,0.01960021972663809,0.019153784179764682,0.01818896484383039,0.019870874023525262,0.018790576171960845,0.019534692382902476,0.019210473632905158,0.020321386718845518,0.019773706054783954,0.020545410156350717,0.021374145507915106,0.022035058593854767
NSW,2020-09-02 00:00:00,1.5524250318088346,1.5757462492340542,1.4681403457882933,1.4684374856311573,1.470566530801148,2.0765269268783624,1.8060006382535052,1.477223530792457,1.5486124063918913,2.2496430086125763,2.4093055306161673,1.4997726155474485,2.293165377175864,1.5118633865788658,1.7328888608359816,1.6528405232154153,1.6555012175736579,2.069590219770949,1.61071517221661,1.9871883171750244,1.5762374995483739,1.9794607714939407,1.9711159799788975,1.6929164025854886,2.0626598295785543,2.0849675004533097,1.940006349235325,2.0466248062521273
QLD,2020-09-02 00:00:00,1.5864439895752052,2.6722216107426977,0.7671218932836871,0.013899331752961768,0.8013363474894286,0.8248330010859557,0.8298250024302134,0.8445160111394041,1.8260666713407674,0.004524342228791871,0.003460293340401105,0.0027493152988855812,0.0020194981987307894,0.9194038707261889,0.0013529202740962018,0.0013346573868528826,0.0009123237544208241,0.0006930119698485896,0.0006033562088604216,0.0005499817860087134,0.0004286016788250498,0.000265161059815746,0.00027483375535336345,0.00020829468911677299,0.00022577188809377942,0.0001685039433924362,0.00012787513018431892,9.55746125937903e-05
SA,2020-09-02 00:00:00,0.004479314949571554,0.004135869453918562,0.003786561421051993,0.0034514935087852235,0.003093967296868803,0.002659891580944261,0.002418765956797112,0.0023464672350568027,0.0018740104975727733,0.001959982568940152,0.0017506138306541351,0.001531981929340962,0.0015161831885790135,0.0012064251423982042,0.0011883238945730073,0.0010405029412080995,0.0009296283703849618,0.0008380771472911813,0.0008229691586465005,0.0007995367213946741,0.000721446308813704,0.0006866253174013026,0.0007539825047525884,0.0006295939886392366,0.0006673019696726468,0.0006073128049163877,0.0006293460263373038,0.000583154192359135
TAS,2020-09-02 00:00:00,0.0019775415642787598,0.0017363392198837672,0.001727959574404274,0.0017758823835201938,0.0016347428645588538,0.0016946600681851157,0.0014996279273152345,0.0016367145458493562,0.0018250101089807946,0.0019007007629221404,0.0020087050824382138,0.0021795841275142514,0.002193002514067299,0.002489795317037245,0.002846176710084617,0.0030759871181419885,0.00288867739565586,0.003178076393791125,0.003214442959793922,0.0031266483734954335,0.0034148972242109407,0.003518081878353858,0.003359197227788016,0.003621704683892732,0.0035986469665930196,0.003611955815295576,0.003556967814893254,0.0037267514814752194
VIC,2020-09-02 00:00:00,13.612956101151715,7.851223556071699,9.693779472468927,6.413314176277278,11.180264157998703,11.231187425932523,11.338802450794239,5.449158035429797,5.721063370407467,5.725888958185867,7.390616142008244,6.460462163850557,5.676383207087362,4.826332611142863,4.815238326398444,4.966649012934256,5.70903898062312,5.48259907218109,5.839562904401571,6.387863330575329,6.739673502840968,7.340421575467724,8.155501174830096,8.755720384217883,10.02375936817622,10.990385443284017,12.49009456850181,14.480432842904703
WA,2020-09-02 00:00:00,0.0007268760527547742,0.0006221610053654911,0.0006182733808515166,0.00044356541630572957,0.0005183708363876524,0.00040487728203035994,0.0003575987516520973,0.0002447479094126711,0.0003147094747572235,0.00021162472151850487,0.0002205443116329337,0.00021971348865241502,0.00016538080088991278,0.00015937692916091875,0.00015009679322491225,0.00011611143053895361,0.00012305585658570662,0.0001334803336089318,0.00012564238096022149,7.119996186084865e-05,8.96191505856413e-05,8.151470754671034e-05,0.00011629954140271487,9.590518861018479e-05,8.568449835586489e-05,8.654667314697967e-05,0.00011253732412995393,9.686141883204048e-05
ACT,2020-09-02 00:00:00,2.9485411519266266e-06,1.723762519402829e-06,7.280628537098858e-06,4.400130642339952e-06,1.6330381763266727e-06,2.4949194362272253e-06,6.57751487600839e-07,1.2020975463763963e-06,6.191936419388432e-06,3.6516548112646815e-06,4.717665842987016e-06,4.127957612314932e-06,6.1919364190698125e-06,6.554833791454092e-06,4.7630280139276805e-06,5.488822758696241e-06,3.6970169819663803e-06,6.418747276003479e-06,7.779612422544097e-06,7.2352663636092285e-06,6.577514875928734e-06,4.989838870622381e-06,6.464109446705176e-06,7.5528015649731884e-06,6.827006819089456e-06,8.73221802560046e-06,5.375417328994752e-06,8.709536939134438e-06
NT,2020-09-02 00:00:00,8.246608007346975e-05,6.811064337607629e-05,6.087078027968025e-05,5.6707082189742856e-05,5.502917400456173e-05,4.962258096197322e-05,3.8187947402412e-05,4.319059958454561e-05,5.245016697751337e-05,3.22531240049407e-05,3.834330927049238e-05,4.952936383955976e-05,4.912542297940821e-05,4.9436146717146305e-05,5.3351265815315835e-05,6.1026142144787885e-05,6.798635387673427e-05,7.516407222485468e-05,7.49776379816658e-05,7.643803955061229e-05,8.019779678015541e-05,8.662977815746166e-05,9.501931908354937e-05,9.473966771946375e-05,0.00010319135339352371,0.00010729290673561015,0.00010176202419889708,0.00010754148572561861
