pc_75_day_P1
4
6
3923
108817
3
2
2
45
7
33767
3
8
3
2
3
4
2
4
383
194554
8
3
3174
2
2
2
2
44
19821
44096
2
65519
3
9
2
161382
4
10
7
50188
178772
3
2
11
9
3
4
7866
3
500052
44102
16
7
13
2
3
8
16
2
8
20
3
2
2
3
38
4
106241
70
480302
17490
3
3
4
59
18
66
3
34
2
17
3
4
7
18590
11
234790
2
9136
5
36707
10
5
353982
5
2
157263
3
24698
131281
34408
265605
2
3
6
4
6
43042
2
2
307237
3
2
37674
2
2
496958
28273
145920
5
500073
3
2
2
2
2
4
3
2
7
15887
4
2
5
32
2
10
3
7
4
500083
9794
37194
4
8
62593
10
190771
5
374576
9
3
11
32432
7
1918
16
325640
3
2
11
19
500434
7
3
13
2
500085
5
2
3
11
60350
2
3
11
235737
3
15
2
2
2
4
4
2
4
230019
17
6
5
29
2
4
23
3
11
100635
3
5
3
5
2
4
45
339001
3
20255
3
3
10
10
314
2
14
28340
3
17596
2
2
5404
3
2
3
5
4
89694
9
3
4
3
433842
2
2
6
17088
4
31448
5
3
2
426944
4
105104
3
4
2
60564
500318
3
11
4
3
4
92958
2
2
178530
3
3
5
4
3
2
2
13
171083
87552
2
3
7371
62
2
3
11
8880
38
3
3
3
193207
5
4
3
114453
2
12
3
127766
4
5
35112
35315
3
1177
279171
5
170213
246083
7
2
4
9
13
173361
5
2
4
14
2
130766
2
52604
3
3
6
13593
2
23906
201252
4
3
17
6
3
2
6
2
52508
3
28840
3
2
243847
5
2
5
2
54858
2
13495
3
6
207873
1316
51248
71
5
6
82632
116
2
242948
2
3
60269
500086
2476
4
12
93196
2
11
43455
361522
2
2
3
24
3
5
7
2
2
25218
2
10
7
2
2
87803
175029
9
262931
2
3
2
4
2
48782
79248
124
3
29888
4
5
6
4594
500194
500105
319992
3
2
99850
121309
23
418580
2
2
37
13
2
3
9
13
3
138850
176831
6141
131738
4
6
6
67021
7
3
153197
8653
6
5
2
235781
10
3
2
37058
5
3
176682
2
7
3
2
113776
83392
354275
14
3
4
3
2
3
5
230169
311154
3
500285
3
3
52322
3
101
4
500096
2
3263
23
12
3
28
193237
2
7
178253
3
6
276995
2
196683
6
4
8
7
30795
3
5
4
4
72721
3
204064
4
5
69884
2
2
2
4
2
2
3
2
84754
5
3
2
422921
91869
3
248017
2
2
2
226303
12811
2
2
14
11
498866
4
4
3
116377
8
95733
6
262021
8
302929
8
2
5
40
5
2
3
2
2
11
8
3
5
4
12
2
2
17
113
3
3
10
356481
2
2
26
56428
5
6
3
6
35870
28
16233
12411
3
10
14857
3
4
6
2
400041
2
243283
2
5
64073
3
2
3
5
4
3
2
2
94529
500095
23231
6
354168
4
233151
5
5
2
6
21089
331510
2
4
4
6
116563
12
4
3
2
4
2
6
4
2
3
2
22335
3
4
4128
38
61713
11
10
76478
3
3
4
8036
2
3
2
6
25
2
2
17
403161
2
91488
25
3
500422
59168
3
4
10
85389
6
94
3
4
78391
6948
7
2
32714
22
5
50544
7
2
3
94976
11
6
3
3
35582
4
66
4
2
17699
2
268
2
2
2
7
18
3
3
30083
3
31
4
5
11
7
5
2
7
2
245581
13
5
500282
500325
11
289988
3
6
6
3
32
11594
6
3
5
2
2
151177
2
3
2
313416
10
2
71737
8485
5
37005
7
10894
4
113479
4
2
4
281990
152080
2
2
9
52929
232582
4
5
9
7
21970
126778
3
8
151794
10
9
7
4
6
3
183948
45
7
3
12839
2
374938
4
60141
2
500222
3
4
4
1289
4
2
48140
210673
21019
4
72
4
3
3
3
4
80776
4
3
2
2
4
13
1436
3
3
6
11
3
3
6
6
22857
9
133725
3
2
20
12
2
15939
7
47329
2
4
26257
25
3
10440
6
4
377291
106284
39211
3
62949
2
3
39
6
4
500043
3
4
8
484397
2
2
6
3
51
2
2
3
2
148699
16
50580
4
4
8
2
2
43332
3
23
5
2
288144
2
49961
53009
6
5
2
4
2
5
3
3
32944
6
4
60016
2
3
7
23
5
2
2
2
2
4
6618
91380
58
4
2
3
8737
3
431116
43074
5
2
19
13620
5684
7
16
22
285270
6
4
275257
2
6
139001
4
2
4
6
7
76639
500045
17
48
4
3
2
5
2
3
2
66118
5
3
8
2
3
7
500100
38888
30
2
13
3
52
114902
12
4113
14
5977
15
4
2
3
2
2
2
2
2
500179
12
3
4
4
8
2
2
3
35
3
9
4
3718
287567
18
5
4
9
2
425292
3
3
5280
4
176791
6
2
2
40156
3982
3
4690
191398
4
9
17
3
109219
2
2
3
4
5
5
2
4
418597
21
5
15
2
2
4
10
5
