pc_100_day_P1
4
6
1184
106296
3
2
2
45
7
35988
3
8
3
2
3
4
2
4
993
191484
8
3
1819
2
2
2
2
44
46388
62221
2
90680
3
9
2
69403
4
10
7
47097
371084
3
2
11
9
3
4
2966
3
459634
36338
16
7
13
2
3
8
16
2
8
20
3
2
2
3
38
4
94404
70
310997
35104
3
3
4
59
18
66
3
34
2
17
3
4
7
14715
11
209464
2
59
5
51225
10
5
382560
5
2
74696
3
17177
205092
88640
376240
2
3
6
4
6
63727
2
2
160740
3
2
23112
2
2
500274
20817
176309
5
500076
3
2
2
2
2
4
3
2
7
7585
4
2
5
16640
2
10
3
7
4
500084
3809
67062
4
8
62214
10
73716
5
325242
9
3
11
38169
7
1643
16
247766
3
2
11
19
500426
7
3
13
2
500083
5
2
3
11
117928
2
3
11
275017
3
15
2
2
2
4
4
2
4
251602
17
6
5
29
2
4
23
3
11
136141
3
5
3
5
2
4
45
212344
3
47723
3
3
10
10
314
2
14
34986
3
1059
2
2
5263
3
2
3
5
4
266047
9
3
4
3
500056
2
2
6
2290
4
31557
5
3
2
500024
4
39730
3
4
2
100521
500374
3
11
4
3
4
72668
2
2
149678
3
3
5
4
3
2
2
13
21730
42732
2
3
7150
62
2
3
11
9006
38
3
3
3
161306
5
4
3
165855
2
12
3
112091
4
5
38620
24982
3
2754
143621
5
110790
169684
7
2
4
9
13
157845
5
2
4
14
2
42783
2
55969
3
3
6
12854
2
38180
172971
4
3
17
6
3
2
6
2
60580
3
22614
3
2
134143
5
2
5
2
70024
2
11773
3
6
166295
310
49043
71
5
6
52546
116
2
480335
2
3
51529
500061
1855
4
12
76224
2
11
45607
150967
2
2
3
24
3
5
7
2
2
31859
2
10
7
2
2
143853
223192
9
135606
2
3
2
4
2
63288
56782
124
3
19494
4
5
6
4040
500196
500126
351608
3
2
144506
115104
23
174679
2
2
37
13
2
3
9
13
3
122916
159372
6116
91787
4
6
6
41217
7
3
270078
44830
6
5
2
90142
10
3
2
27172
5
3
300769
2
7
3
2
77105
86758
500222
14
3
4
3
2
3
5
162834
312992
3
500295
3
3
24955
3
101
4
251506
2
9578
23
12
3
28
114590
2
7
143424
3
6
301428
2
333725
6
4
8
7
23415
3
5
4
4
230075
3
243695
4
5
30918
2
2
2
4
2
2
3
2
73443
5
3
2
434074
261930
3
351074
2
2
2
138654
6110
2
2
14
11
306743
4
4
3
68440
8
138384
6
196042
8
195734
8
2
5
40
5
2
3
2
2
11
8
3
5
4
12
2
2
17
530
3
3
10
500052
2
2
26
51984
5
6
3
6
14957
28
204
12014
3
10
24052
3
4
6
2
146926
2
218297
2
5
98992
3
2
3
5
4
3
2
2
88637
500134
33403
6
368304
4
209575
5
5
2
6
12095
242729
2
4
4
6
185880
12
4
3
2
4
2
6
4
2
3
2
30530
3
4
8621
38
210758
11
10
58108
3
3
4
5797
2
3
2
6
25
2
2
17
464072
2
134095
25
3
500439
106676
3
4
10
124398
6
94
3
4
129663
2730
7
2
76322
22
5
26555
7
2
3
98521
11
6
3
3
17645
4
66
4
2
91923
2
887
2
2
2
7
18
3
3
47692
3
31
4
5
11
7
5
2
7
2
88591
13
5
500312
500289
11
240838
3
6
6
3
32
13778
6
3
5
2
2
123631
2
3
2
107282
10
2
57250
10054
5
30413
7
37387
4
190262
4
2
4
500036
243094
2
2
9
44511
213358
4
5
9
7
28724
110927
3
8
54934
10
9
7
4
6
3
170735
45
7
3
10326
2
261807
4
46347
2
500176
3
4
4
1289
4
2
202997
392359
900
4
72
4
3
3
3
4
65159
4
3
2
2
4
13
2335
3
3
6
11
3
3
6
6
29804
9
210961
3
2
20
12
2
19635
7
38823
2
4
30244
25
3
11927
6
4
452560
144166
54487
3
44489
2
3
39
6
4
443634
3
4
8
346229
2
2
6
3
51
2
2
3
2
448031
16
81417
4
4
8
2
2
26217
3
23
5
2
321561
2
21351
162105
6
5
2
4
2
5
3
3
62263
6
4
145881
2
3
7
23
5
2
2
2
2
4
14277
75222
58
4
2
3
17552
3
183370
24342
5
2
19
2707
16537
7
16
22
208673
6
4
143414
2
6
131336
4
2
4
6
7
25726
500089
17
48
4
3
2
5
2
3
2
53202
5
3
8
2
3
7
500040
92004
30
2
13
3
52
102172
12
5052
14
5455
15
4
2
3
2
2
2
2
2
460400
12
3
4
4
8
2
2
3
35
3
9
4
4829
207968
18
5
4
9
2
185228
3
3
4304
4
200054
6
2
2
25127
5330
3
18055
169986
4
9
17
3
87111
2
2
3
4
5
5
2
4
443422
21
5
15
2
2
4
10
5
