pc_75_day_N2
4
11
44
45
3
2
2
63
25
30
3
148146
3
2
3
4
2
4
36781
99257
8
3
22
2
2
2
2
17293
37587
15
2
72968
3
32285
2
500255
4
10839
7
45
50200
3
2
11
47707
5
4
2556
3
500054
22445
5
7
1097
2
3
8
16
2
8
20
3
2
2
3
27
8930
77128
759
314560
10
11339
3
4
180
47
18
3
37
2
17
3
4
7
174047
3535
92797
2
37708
5
65810
5
5
9
5
2
55237
3
14010
43036
23437
46947
2
3
6
4
6
161864
2
2
361874
3
2
53739
2
2
500338
45409
134691
5
281891
3
2
2
2
2
4
3
2
7
14724
4
2
5
373443
2
10
3
8
4
97460
10
22
4
6
9245
42415
22991
4
125349
7
3
11
58122
7
116
16
93551
3
2
11
20
500683
7
3
16
2
114625
5
2
3
8
56248
2
3
2268
398805
3
15
2
2
2
4
4
2
4
150951
17
6
5
13
2
4
28
3
11
116783
3
5
3
5
2
4
38
44
3
3680
3
3
10
2669
206836
2
14
31
3
6485
2
2
6
3
2
3
5
4
500042
9
3
4
3
143073
2
2
12
20006
4
73011
5
3
2
83361
4
45450
3
4
2
13
500167
3
11
4
3
10
20650
2
2
65295
3
3
23
4
3
2
2
15
155928
2594
2
3
17666
9
2
3
6
5
23876
3
3
3
17508
5
4
3
4736
2
12
3
40
4
5
6
8835
3
10
216583
5
227594
43356
7
2
4
60216
13
500402
3666
2
4
84130
2
21820
2
32797
3
3
6
28
2
43862
28795
4
3
6561
6
3
2
6
2
4652
3
3
3
2
71362
23
2
3
2
31
2
6
3
6
267149
18
18121
152
5
6
11
61832
2
107
2
3
14
20
5
4
12
12
2
9
15404
110004
2
2
3
23
3
4
7
2
2
39503
2
14
13
2
2
27048
136894
9
137487
2
3
2
4
2
236340
25
437044
3
15495
4
4
20
9
180467
500104
8
3
2
103540
108826
22
47145
2
2
3
12
2
3
3176
10
3
559
61414
23870
48055
6
6
6
77
979
3
380563
2305
6
5
2
6
10
3
2
40462
19
3
170108
2
7
3
2
76463
6
25136
14
3
4
3
2
3
16
442241
16172
3
14575
3
3
44
3
41
4
15817
2
26806
36
11491
3
4
193484
2
7
48246
3
6
85827
2
12240
80842
4
8
7
164051
3
5
4
4
31542
3
19
4
5
74853
2
2
2
4
2
2
3
2
250411
5
3
2
48619
174944
3
5
2
2
2
73679
8058
2
2
14
11
26
4
4
3
25812
15
28801
6
206142
8
158185
8
2
85
8
7
2
3
2
2
11
8
3
5
4
10
2
2
15
48
3
3
16
188891
2
2
19
6
5
6
3
28
3920
29
115
48
3
9
1449
3
4
6
2
25
2
57726
2
5
160617
3
2
3
4
4
3
2
2
44728
483134
27
6
9
4
47456
5
5
2
6
33890
18273
2
4
4
5
17
10
4
3
2
4
2
6
4
2
3
2
14832
3
4
20
38
67199
26
9
330605
3
3
4
6
2
3
2
6
11135
2
2
26
297458
2
47162
23
9
500409
62974
3
4
10
60
14016
56737
3
4
154020
12
9
2
141170
27
5
6
7
2
3
10911
11
6
3
3
7
4
13
4
2
63720
2
117
2
2
2
7
92514
3
3
32965
3
35
4
6
11
7
5
2
7
2
35015
14
5
5
500529
9
338666
7
6
5
3
1828
92423
10
3
5
2
2
136140
2
5
2
10
10
2
16
4
5
113606
7
2054
37977
133710
4
2
4
22961
32211
2
2
25644
183380
3
4
5
22
7
6
122114
3
5
467
10
9
15
4
6
6
35735
22
7
3
49114
2
86036
4
5228
2
8375
3
4
4
35
4
2
414324
246515
7
4
128562
11
3
3
9
4
111709
24531
3
2
2
4
13
7
3
3
6
1429
3
3
6
10
75664
3
20904
3
2
16960
14
2
128
7
4600
2
4
60
3717
3
17992
6
4
209130
85005
10478
3
119784
2
3
39
6
4
23777
3
4
8
410425
2
2
6
3
78
2
2
3
2
53924
315
33282
4
4
23824
2
2
21
3
10
5
2
195045
2
500239
15491
6
5
2
4
2
5
3
3
18968
6
4
6
2
3
7
6442
5
2
2
2
2
4
116519
21
14
4
2
3
12
3
144014
20891
5
2
46070
14206
96160
7
24
75
74876
6
4
140669
2
6
10
4
2
4
6
7
25794
162128
17
4
4
3
2
5
2
3
2
15783
5
3
8
2
3
7
9272
15062
28
2
16
3
8
19
14
5612
33
51919
2234
4
2
3
2
2
2
2
2
286960
12
3
4
4
61
2
2
3
35
3
11
4
25781
105936
2449
5
4
9
2
500091
3
3
24
4
5680
6
2
2
61
24
3
6
64877
4
2960
14
3
36
2
2
3
4
4
5
2
4
56107
21
5
34
2
2
4
10
5
