pc_100_day_N2
4
11
44
45
3
2
2
63
25
30
3
69
3
2
3
4
2
4
61086
82143
8
3
22
2
2
2
2
54
69880
15
2
94732
3
16991
2
259437
4
12312
7
239
10514
3
2
11
42704
5
4
62
3
408079
27518
5
7
54
2
3
8
16
2
8
20
3
2
2
3
28
20438
75276
1291
103026
10
6719
3
4
1343
47
18
3
37
2
17
3
4
7
302298
70277
59026
2
12087
5
123554
5
5
9
5
2
163485
3
4785
106295
6687
47738
2
3
6
4
6
76526
2
2
172304
3
2
89309
2
2
233110
62513
132356
5
262489
3
2
2
2
2
4
3
2
7
11675
4
2
5
424057
2
10
3
8
4
37422
10
62
4
6
68478
36689
12302
4
12017
7
3
11
38335
7
4120
16
18296
3
2
11
20
500731
7
3
16
2
225800
5
2
3
8
60982
2
3
485
148633
3
15
2
2
2
4
4
2
4
75533
16
6
5
13
2
4
28
3
11
245716
3
5
3
5
2
4
38
44
3
89310
3
3
10
3224
55708
2
14
27
3
253
2
2
6
3
2
3
5
4
143241
9
3
4
3
89513
2
2
12
3694
4
39678
5
3
2
34035
4
43653
3
4
2
13
438321
3
11
4
3
10
45713
2
2
72221
3
3
23
4
3
2
2
15
18881
25815
2
3
10823
9
2
3
6
5
52848
3
3
3
156284
5
4
3
45
2
12
3
31
4
5
6
23899
3
10
182579
5
182317
24129
7
2
4
27545
13
500370
1390
2
4
41021
2
35492
2
46740
3
3
6
28016
2
42194
28485
4
3
121240
6
3
2
6
2
8984
3
3
3
2
118066
23
2
3
2
31
2
6
3
6
156054
18
96321
27811
5
6
11
3883
2
107
2
3
14
20
5
4
12
12
2
9
31867
220891
2
2
3
23
3
4
7
2
2
7866
2
14
13
2
2
2365
111670
9
39541
2
3
2
4
2
94130
25
500095
3
50025
4
4
20
9
388841
500121
8
3
2
148174
141768
22
38221
2
2
3
12
2
3
23139
10
3
63489
44068
11081
49129
6
6
6
7811
2759
3
166799
12685
6
5
2
6
10
3
2
27331
19
3
14200
2
7
3
2
6539
6
93492
14
3
4
3
2
3
16
301602
10971
3
33352
3
3
44
3
41
4
34896
2
82082
36
3165
3
4
151941
2
7
632
3
6
60517
2
51683
121733
4
8
7
280837
3
5
4
4
105794
3
19
4
5
172395
2
2
2
4
2
2
3
2
322742
5
3
2
45959
69679
3
5
2
2
2
72314
4446
2
2
14
11
26
4
4
3
87707
15
20
6
168592
8
283592
8
2
4942
8
7
2
3
2
2
11
8
3
5
4
10
2
2
15
48
3
3
16
107073
2
2
19
6
5
6
3
28
3935
29
916
4704
3
9
70
3
4
6
2
25
2
96374
2
5
348351
3
2
3
4
4
3
2
2
8713
370142
206263
6
9
4
37028
5
5
2
6
63210
50800
2
4
4
5
17
10
4
3
2
4
2
6
4
2
3
2
35523
3
4
20
38
22951
26
9
314839
3
3
4
6
2
3
2
6
8326
2
2
26
199919
2
82424
23
9
500441
113854
3
4
10
301
89
65662
3
4
181917
12
9
2
37
27
5
6
7
2
3
154
11
6
3
3
7
4
13
4
2
63047
2
117
2
2
2
7
72997
3
3
103646
3
35
4
6
11
7
5
2
7
2
15231
14
5
5
500508
9
419029
7
6
5
3
4285
38880
10
3
5
2
2
125033
2
5
2
10
10
2
16
4
5
67218
7
130802
28463
13353
4
2
4
29990
19541
2
2
37395
159614
3
4
5
17
7
6
359531
3
5
152
10
9
15
4
6
6
24951
31869
7
3
50837
2
167501
4
5238
2
25783
3
4
4
19
4
2
225099
334271
7
4
186694
11
3
3
9
4
24152
36349
3
2
2
4
13
7
3
3
6
7745
3
3
6
10
80697
3
47969
3
2
43
14
2
180322
7
10092
2
4
125733
10143
3
349
6
4
225112
89185
1744
3
84547
2
3
39
6
4
7060
3
4
8
500047
2
2
6
3
78
2
2
3
2
134790
830
15748
4
4
11
2
2
14
3
10
5
2
500238
2
500234
85079
6
5
2
4
2
5
3
3
132400
6
4
6
2
3
7
9902
5
2
2
2
2
4
54417
18
14
4
2
3
12
3
134307
3607
5
2
122583
5160
1651
7
24
1266
70426
6
4
131528
2
6
10
4
2
4
6
7
4613
89826
17
4
4
3
2
5
2
3
2
16165
5
3
8
2
3
7
13854
33944
28
2
16
3
8
19
14
2581
33
3132
586
4
2
3
2
2
2
2
2
291886
12
3
4
4
61
2
2
3
35
3
11
4
22344
117665
8489
5
4
9
2
88549
3
3
30
4
160595
6
2
2
101947
24
3
6
130031
4
5589
16
3
2027
2
2
3
4
4
5
2
4
4442
21
5
34
2
2
4
10
5
