pc_90_day_P1
4
6
1184
91137
3
2
2
45
7
45476
3
8
3
2
3
4
2
4
993
283566
8
3
3581
2
2
2
2
44
40404
39439
2
76824
3
9
2
11125
4
10
7
55683
210418
3
2
11
9
3
4
4342
3
500062
73484
16
7
13
2
3
8
16
2
8
20
3
2
2
3
38
4
189061
70
460943
40786
3
3
4
59
18
66
3
34
2
17
3
4
7
18676
11
117109
2
59
5
44234
10
5
396931
5
2
213694
3
19714
196068
87135
258658
2
3
6
4
6
37827
2
2
126035
3
2
14791
2
2
500279
26087
58014
5
500066
3
2
2
2
2
4
3
2
7
15061
4
2
5
13702
2
10
3
7
4
323948
9957
37292
4
8
55405
10
102202
5
412231
9
3
11
31551
7
1643
16
500143
3
2
11
19
500382
7
3
13
2
500086
5
2
3
11
114508
2
3
11
246394
3
15
2
2
2
4
4
2
4
166718
17
6
5
29
2
4
23
3
11
140332
3
5
3
5
2
4
45
316662
3
22250
3
3
10
10
314
2
14
39508
3
1059
2
2
5336
3
2
3
5
4
171430
9
3
4
3
500053
2
2
6
2608
4
78729
5
3
2
463665
4
58928
3
4
2
72339
500329
3
11
4
3
4
23239
2
2
166985
3
3
5
4
3
2
2
13
95251
256702
2
3
10282
62
2
3
11
20830
38
3
3
3
246157
5
4
3
140829
2
12
3
113529
4
5
36305
49920
3
2641
270904
5
219126
174209
7
2
4
9
13
170884
5
2
4
14
2
116864
2
94364
3
3
6
22633
2
24018
168478
4
3
17
6
3
2
6
2
46639
3
24055
3
2
472070
5
2
5
2
80090
2
14237
3
6
163708
1221
21785
93
5
6
50820
116
2
336658
2
3
82315
500075
2543
4
12
49925
2
11
99733
138696
2
2
3
24
3
5
7
2
2
28417
2
10
7
2
2
121362
241089
9
97983
2
3
2
4
2
80155
52904
127
3
26382
4
5
6
5036
500167
500105
290859
3
2
190820
131704
23
308344
2
2
37
13
2
3
9
13
3
150241
242827
5369
134762
4
6
6
36427
7
3
163473
12054
6
5
2
227475
10
3
2
28697
5
3
277624
2
7
3
2
78126
20320
340495
14
3
4
3
2
3
5
387697
391485
3
500301
3
3
64561
3
101
4
500097
2
3776
23
12
3
28
183664
2
7
148005
3
6
329687
2
247433
6
4
8
7
21384
3
5
4
4
113769
3
182316
4
5
34786
2
2
2
4
2
2
3
2
90769
5
3
2
371269
247844
3
203713
2
2
2
136172
12996
2
2
14
11
454443
4
4
3
64633
8
141366
6
165320
8
348289
8
2
5
40
5
2
3
2
2
11
8
3
5
4
12
2
2
17
113
3
3
10
385894
2
2
26
51430
5
6
3
6
35745
28
204
17723
3
10
24881
3
4
6
2
152669
2
208412
2
5
75725
3
2
3
5
4
3
2
2
105911
500097
27555
6
500069
4
194806
5
5
2
6
13901
120068
2
4
4
6
126679
12
4
3
2
4
2
6
4
2
3
2
22338
3
4
13527
38
111353
11
10
55463
3
3
4
6704
2
3
2
6
25
2
2
17
250049
2
108340
25
3
500448
105884
3
4
10
87628
6
94
3
4
54050
3379
7
2
63435
22
5
32371
7
2
3
79835
11
6
3
3
34749
4
66
4
2
31727
2
268
2
2
2
7
18
3
3
45890
3
31
4
5
11
7
5
2
7
2
158789
13
5
500316
500305
11
473358
3
6
6
3
32
12506
6
3
5
2
2
154308
2
3
2
306991
10
2
215573
9397
5
17536
7
11710
4
192202
4
2
4
267031
208996
2
2
9
35637
173363
4
5
9
7
24997
172563
3
8
92426
10
9
7
4
6
3
86721
45
7
3
12041
2
212217
4
28910
2
500191
3
4
4
1721
4
2
31096
417557
3101
4
72
4
3
3
3
4
58480
4
3
2
2
4
13
1976
3
3
6
11
3
3
6
6
21567
9
287966
3
2
20
12
2
18543
7
47927
2
4
5853
25
3
13407
6
4
500044
152568
54033
3
42554
2
3
39
6
4
407348
3
4
8
262063
2
2
6
3
51
2
2
3
2
500197
16
39668
4
4
8
2
2
11820
3
23
5
2
500114
2
31352
70658
6
5
2
4
2
5
3
3
29948
6
4
103924
2
3
7
23
5
2
2
2
2
4
29051
72549
58
4
2
3
6390
3
212884
36527
5
2
19
3974
14954
7
16
22
210134
6
4
201778
2
6
158446
4
2
4
6
7
107585
445376
17
48
4
3
2
5
2
3
2
33851
5
3
8
2
3
7
500050
142628
30
2
13
3
52
104921
12
4799
14
6655
15
4
2
3
2
2
2
2
2
451448
12
3
4
4
8
2
2
3
35
3
9
4
3999
135460
18
5
4
9
2
287310
3
3
5165
4
28813
6
2
2
34779
5092
3
7737
216109
4
9
17
3
222812
2
2
3
4
5
5
2
4
323428
21
5
15
2
2
4
10
5
