pc_75_day_N3
4
11
44
37014
3
2
2
1025
25
9192
3
201666
3
2
3
4
2
4
23046
142119
8
3
22
2
2
2
2
13581
35946
15
2
66907
3
1553
2
384100
4
25528
7
45
76528
3
2
11
22
5
4
17703
3
500064
2678
5
7
817
2
3
8
16
2
8
20
3
2
2
3
27
379964
39203
6873
102605
10
2775
3
4
39
7954
18
3
37
2
17
3
4
7
66183
74830
40814
2
8496
7
21420
5
5
9
5
2
73647
3
5875
180956
39420
76625
2
3
6
4
6
59741
2
2
199899
3
2
55343
2
2
500405
6819
38900
5
324836
3
2
2
2
2
4
3
2
7
16389
4
2
5
364416
2
10
3
8
4
110862
10
22
4
6
605
5761
219810
4
130019
7
3
11
56997
7
27
16
68639
3
2
11
36152
500430
7
3
16
2
349941
5
2
3
11
49027
2
3
4882
26133
3
15952
2
2
2
4
4
2
4
99844
17
6
5
13
2
4
28
3
11
365951
3
5
3
5
2
4
45
41
3
8451
3
3
5
31955
440579
2
14
31
3
24643
2
2
6
3
2
3
5
4
158573
9
3
4
3
200200
2
2
12
23619
4
9
5
3
2
153283
4
39501
3
4
2
13
385534
3
11
4
3
10
52583
2
2
169
3
3
23
4
3
2
2
15
26643
5
2
3
16086
9
2
3
6
5
32691
3
3
3
120791
5
4
3
6556
2
12
3
40
4
5
6
3663
3
10
149086
5
107600
146787
7
2
4
53517
13
500372
47082
2
4
23964
2
37122
2
171321
3
3
6
139323
2
4856
14098
4
3
176221
6
3
2
6
2
1547
3
3
3
2
69940
8001
2
3
2
584
2
6
3
6
36184
18
146186
193
5
6
8
14565
2
1465
2
3
14
20
6
4
12
12
2
9
10777
288231
2
2
3
23
3
4
7
2
2
20
2
14
13
2
2
8721
68377
9
47359
2
3
2
4
2
214365
25
448921
3
10746
4
4
20
9
500161
397325
13
3
2
9932
75318
22
64624
2
2
3
12
2
3
18760
10
3
1190
77904
1739
271502
6
6
6
77
38342
3
114206
46389
6
5
2
6
10
3
2
27376
19
3
98131
2
7
3
2
11847
6
500351
14
3
4
3
2
3
16
253412
69
3
15825
3
3
45
3
40
4
101999
2
33327
36
12728
3
4
99727
2
7
15232
3
6
113807
2
11075
93975
4
8
7
96083
3
5
4
4
96796
3
19
4
5
48474
2
2
2
4
2
2
3
2
282171
5
3
2
178597
445013
3
5
2
2
2
53951
17800
2
2
14
11
26
4
4
3
39073
19
56885
6
68754
4
74852
8
2
65217
8
7
2
3
2
2
11
90585
3
5
4
10
2
2
15
110
3
3
16
166664
2
2
20
6
5
6
3
28
127013
29
115
3829
3
9
2850
3
4
6
2
25
2
111749
2
5
141870
3
2
3
4
4
3
2
2
47
500091
27
6
6
4
64422
5
5
2
6
179545
40386
2
4
4
5
107388
10
4
3
2
4
2
6
4
2
3
2
21009
3
4
20
38
125361
26
7
232753
3
3
4
6
2
3
2
6
3803
2
2
3122
207112
2
26580
2016
9
500446
43097
3
4
10
60
22162
113095
3
36
232033
12
9
2
6
27
5
256901
7
2
3
53
11
6
3
3
7
4
13
4
2
53462
2
16246
2
2
2
7
29072
3
3
35
3
35
4
6
11
7
5
2
7
2
60462
14
5
5
232865
9
211682
7
6
5
3
10310
42351
10
3
5
2
2
83418
2
5
2
10
10
2
16
4
5
159747
7
57653
39568
78216
4
2
4
309528
7989
2
2
149162
10201
3
4
5
53
7
6
155161
3
5
140
10
9
15
4
6
6
96862
22
7
7
18719
2
160580
4
16
2
97129
3
4
4
35
4
2
357934
351467
7
4
49853
30
3
3
9
4
45743
97473
3
2
2
4
13
7
3
3
6
4460
3
3
6
10
23912
3
76848
3
2
48
14
2
91113
7
321114
2
4
60
8725
3
45740
6
4
135518
105983
74
3
26667
2
3
41
6
4
38569
3
4
8
417148
2
2
6
3
14199
2
2
3
2
48852
127
6177
4
4
40
2
2
21
3
10
5
2
500211
2
114918
9692
6
5
2
4
2
5
3
3
115411
6
4
6
2
3
7
21
5
2
2
2
2
4
270902
21
14
4
2
3
12
3
142920
48037
5
2
17654
8475
100656
7
24
53
107
6
4
421695
2
6
10
4
2
4
6
7
13328
26959
17
4
4
3
2
5
2
3
2
69118
5
3
8
2
3
7
54750
23
28
2
16
3
8
19350
14
3429
33
42804
1877
4
2
3
2
2
2
2
2
441185
12
3
4
4
64
2
2
3
35
3
11
4
207
81615
23
5
4
17
2
500105
3
3
23
4
10025
6
2
2
48807
24
3
6
154755
4
3130
7
3
36
2
2
3
4
4
5
2
4
177824
6
5
34
2
2
4
10
5
