pc_50_day_P1
4
6
2270
62694
3
2
2
45
7
55156
3
8
3
2
3
4
2
4
1287
187715
8
3
3719
2
2
2
2
44
38029
26054
2
55110
3
9
2
67133
4
10
7
35134
367897
3
2
11
9
3
4
4670
3
500050
36972
16
7
13
2
3
8
16
2
8
20
3
2
2
3
38
4
275532
70
350888
42081
3
3
4
59
18
66
3
34
2
17
3
4
7
23240
11
150060
2
13157
5
50140
10
5
446088
5
2
242353
3
14179
149458
54699
121413
2
3
6
4
6
33376
2
2
259782
3
2
34020
2
2
500279
28555
116300
5
500073
3
2
2
2
2
4
3
2
7
15422
4
2
5
32
2
10
3
7
4
167424
3656
18579
4
8
33509
10
188539
5
150439
9
3
11
33707
7
3371
16
292223
3
2
11
19
500416
7
3
13
2
493644
5
2
3
11
139560
2
3
11
190461
3
15
2
2
2
4
4
2
4
181820
17
6
5
29
2
4
23
3
11
177382
3
5
3
5
2
4
38
427285
3
14820
3
3
10
10
314
2
14
17089
3
34401
2
2
7056
3
2
3
5
4
230959
9
3
4
3
500082
2
2
6
15850
4
40465
5
3
2
357490
4
62183
3
4
2
64209
500331
3
11
4
3
4
103394
2
2
158277
3
3
5
4
3
2
2
13
32124
41401
2
3
4459
62
2
3
11
160779
38
3
3
3
293789
5
4
3
180505
2
12
3
55284
4
5
44086
37553
3
1022
124487
5
190541
226687
7
2
4
9
13
42375
5
2
4
14
2
84861
2
60356
3
3
6
11061
2
10262
127570
4
3
17
6
3
2
6
2
23326
3
29756
3
2
439570
5
2
5
2
72101
2
23826
3
6
257367
3030
79044
71
5
6
123120
116
2
386501
2
3
82032
223008
8810
4
12
76081
2
11
86593
500023
2
2
3
24
3
5
7
2
2
24252
2
10
7
2
2
118012
173453
9
99853
2
3
2
4
2
31387
64357
3132
3
31215
4
5
6
4465
500165
500103
259770
3
2
173970
49551
23
53341
2
2
37
13
2
3
9
13
3
372902
189918
7219
105088
4
6
6
9323
7
3
162133
4407
6
5
2
183618
10
3
2
147318
5
3
313240
2
7
3
2
120334
47878
315031
14
3
4
3
2
3
5
183527
293079
3
500220
3
3
65157
3
101
4
500119
2
6035
23
12
3
28
136401
2
7
240796
3
6
209387
2
91240
6
4
8
7
24615
3
5
4
4
84521
3
336767
4
5
46594
2
2
2
4
2
2
3
2
48962
5
3
2
460337
132402
3
328900
2
2
2
145877
36822
2
2
14
11
342891
4
4
3
106805
8
181458
6
227615
8
228478
8
2
5
385
5
2
3
2
2
11
8
3
5
4
12
2
2
17
113
3
3
10
500043
2
2
26
38623
5
6
3
6
25911
28
11304
14697
3
10
2172
3
4
6
2
326809
2
227682
2
5
101762
3
2
3
5
4
3
2
2
49503
500107
12140
6
480921
4
215774
5
5
2
6
15405
115058
2
4
4
6
124076
12
4
3
2
4
2
6
4
2
3
2
51537
3
4
13839
38
69715
11
10
120809
3
3
4
16131
2
3
2
6
25
2
2
17
420865
2
191778
25
3
500428
89891
3
4
10
54385
6
94
3
4
56353
1449
7
2
39372
22
5
63795
7
2
3
118518
11
6
3
3
32736
4
66
4
2
58283
2
3408
2
2
2
7
18
3
3
67019
3
31
4
5
11
7
5
2
7
2
108390
13
5
500297
500294
11
433831
3
6
6
3
32
13190
6
3
5
2
2
107082
2
3
2
283772
10
2
122127
9014
5
51627
7
6109
4
168366
4
2
4
500049
255802
2
2
9
27072
145313
4
5
9
7
29315
113346
3
8
55634
10
9
7
4
6
3
114285
662
7
3
14084
2
409414
4
49456
2
500180
3
4
4
1343
4
2
37698
347615
3343
4
72
4
3
3
3
4
111258
4
3
2
2
4
13
750
3
3
6
11
3
3
6
6
74083
9
191869
3
2
20
12
2
21883
7
48232
2
4
7245
25
3
6990
6
4
500048
75399
56637
3
43748
2
3
39
6
4
264900
3
4
8
327506
2
2
6
3
51
2
2
3
2
490506
16
54899
4
4
8
2
2
24683
3
23
5
2
500125
2
47641
77601
6
5
2
4
2
5
3
3
137223
6
4
202056
2
3
7
23
5
2
2
2
2
4
25556
67848
58
4
2
3
8370
3
189028
35961
5
2
19
7443
10553
7
16
22
185688
6
4
164342
2
6
189812
4
2
4
6
7
117018
460238
17
48
4
3
2
5
2
3
2
29459
5
3
8
2
3
7
500049
84981
30
2
13
3
52
112135
12
7218
14
4499
15
4
2
3
2
2
2
2
2
500157
12
3
4
4
8
2
2
3
35
3
9
4
1829
178439
18
5
4
9
2
500085
3
3
5526
4
3950
6
2
2
48715
5245
3
8138
211048
4
9
17
3
140949
2
2
3
4
5
5
2
4
405444
21
5
15
2
2
4
10
5
