pc_90_day_N-1
588
12
27
2752
6035
15
117
12493
50
31
13
20
174
434
17
38
6149
2410
31
29
754
12
2297
30
291
1386
27
13279
1993
2516
28
29
243
60
389
277
1337
38
37
19355
374
26
55
12288
19
7712
305
44
559
20
49
23
1213
14
22
856
134
851
128
18
45
145
42
18
19
6317
6438
15
4511
1857
21
27
1172
10219
29
68
1488
22
2871
4454
17
9942
4636
16
466
658
8709
737
1986
16
3595
12
526
149
11876
29
831
297
15
1623
5686
15
28
465
850
117
99
53
33
13
51
17
2070
15
26
6377
1471
16
25
24
31
15856
2117
18
14
1431
18
710
20
19
24
2402
40
126
17
18
2581
2798
1071
68
34
23
8460
20
21
31
2051
26
15
723
17
89
2539
18
4291
133
3566
965
20
15
19
13814
28
37
2289
90
23
922
60
32
31
328
13
420
119
2370
38
55
15
39
166
3534
34
18
2089
59
25
35
130
19
649
32
478
23
35
21
31
614
7634
47
27
5860
1965
1867
40
652
1939
18
3282
683
153
1569
25
26
38
26
32
29
535
1223
67
43
2429
14
22
16
1701
616
17
1342
400
31
32
23
47
18
17040
12798
15169
81
484
123
1024
27
485
46
23
18
31
6802
128
611
7402
17
1284
17527
3915
55
13
14
21
20
472
15
3427
2105
7745
16
28
256
5479
23
30
8199
102
1320
58
13
25029
12
42
16
1680
1123
20
86
33
104
126
2871
51
15
468
6988
330
58
15
17
20
18
15
133
4040
2840
32
183
25
8516
327
18
97
1580
64
2809
48
47
655
78
31
1650
7425
23
25
20
6436
1335
117
2343
3815
32
3345
8180
22
3870
43
27
91
2718
34
28
22
709
20
2552
3977
59
66
510
37
27
2596
45
19
25
1046
391
40
20
25
108
13
2943
24
17
2858
12
71
130
45
782
12624
15
16
35
17
946
267
19
23
7297
58
20
184
24
13413
79
1176
20
7980
30
16
21
11587
424
32
4604
2820
852
285
81
38
1302
5969
99
2202
31
806
9481
1199
29
17
13
65
9946
40
138
18
16
8961
17
892
21
15918
28
13
219
5045
16
13411
1526
15232
3342
28
45
18
15
3419
4163
44
1178
14
78
9668
1604
5953
17
19
34
293
17
26
24
7055
17
130
13
3527
2262
26
21218
24410
2994
139
14
42
12
848
15
2354
61
2073
3607
18
33
1596
19
4241
13
535
24
19
48
1990
52
303
16
18
20
27
1568
29
443
2411
35
45
63
15
978
16
16
15
26
5384
1262
12
4403
2832
1061
17
29
15
19
37
7484
3322
250
2486
16
6379
23
4641
945
987
24
48
2191
56
31
4258
18
1543
18
44
2664
18
76
29
20
1922
21
26
24
19918
18
23
1811
20
16
1970
41
5541
20
53
21
16
4515
2199
8664
485
33
15
39
129
23
15
6837
90
22
4781
49
20
41
1622
635
71
915
534
1654
47
13
10504
2894
19
1639
40
21
1265
30
2101
3606
4390
2439
1597
35
49
3208
7494
1360
19
4727
28
230
20
6003
111
3030
15
103
39
4171
18
1390
1364
50
2860
84
56
819
3530
381
41
5352
29
147
3341
14610
16
47
2425
175
3314
23
8585
21
396
24
51
276
3263
17301
95
7865
56
5915
16431
934
41
34
47
16
103
19
33
89
16
25
3100
6346
27
1611
571
3923
18
533
54
36
30
1262
63
26
4866
762
13
1330
16
21
1295
26
66
67
28
1702
15
969
313
66
5045
51
19
37
1756
277
400
204
18091
189
7169
11093
106
16
3329
23
19
5047
40
53
2000
13
16
4147
18
31
18
33
48
294
41
28
28
36
30
200
2449
36
28
44
3828
4332
17
578
16
16
113
23
16
559
13
28
27
14337
26
31
29
28
3096
150
35
233
55
22
16
1454
2027
254
29
17
37
31
15
26
2854
3685
69
1665
36
26
14057
36
19
27
2904
15573
869
7277
28
366
43
5872
143
10608
2205
16307
1295
1319
43
752
28
18
1153
4364
13
2080
3103
24
2955
3837
18
286
45
2520
678
8961
2483
2446
91
24
30
721
2659
12
1688
239
7222
2336
27
16
87
38
363
30
62
2244
2478
52
21
324
1358
21
14
20
23
2671
30
630
33
944
25
326
21
1113
108
1584
75
21
847
49
24
10145
455
46
396
59
26
18
560
39
19
65
1760
34
2350
16
18
22
29
155
14
39
775
13
453
2294
4300
32
28
36
1971
60
18
13
36
33
15
4231
169
18
31
232
29
31
761
2822
81
3579
581
181
534
35
16
18232
27
15
4055
30
12
11878
78
9243
15816
762
1881
5521
16
31
32
28
19
7935
1580
4430
2246
836
1826
37
38
922
11386
32
1025
24
1110
3701
212
27
1525
1452
13
150
11248
75
6078
38
59
32
2715
626
33
1178
34
7166
24
36
412
25
20
19
62
15
38
15
30422
4019
3284
17
58
4906
16
197
5550
1079
741
13004
18
39
2621
49
47
90
45
38
92
132
21
752
10744
16
1533
261
14
45
52
24
557
46
25
6501
32
19
19
18
33
26
55
58
28
11140
109
14
55
35
858
12102
13
23
35
597
26
2761
1673
43
6004
8544
17
16
69
15
28
59
536
27
19
3145
5554
29
1530
7142
21
23
149
373
23
49
20
19
876
15
46
21
17
40
1336
132
11601
740
18
4819
21
78
1728
51
300
266
25
20
2612
35
38
1419
62
4846
160
832
823
118
24
2947
30
21
45
42
10789
300
43
67
7693
25
1793
89
34
27
23
3407
36
1082
14
16
51
26
31
2616
16
14
1501
3387
13
55
1645
165
57
10073
43
3906
63
52
21
44733
574
942
3162
1312
124
60
37
843
222
14187
4257
199
35
84
24
16
17
17
16
19
74
131
19
3002
46
5920
24
49
16
33
17
273
118
106
14213
39
23
32
263
27
26
105
27
1693
70
60
69
814
8741
19
20
44
5081
8456
4930
30
36
533
2236
20
19
79
228
77
12
36
29
20
56
35
1930
24
1045
23
8564
17
14
21
2000
8874
60
14570
10600
5410
22
22
40
38
24
43
25
26
27
141
33
24
31
48
76
257
31
5222
37
9437
4710
12
36
1605
2931
4645
2514
22
22
78
474
2033
7129
5507
13
952
18
13
116
14
178
19
1939
177
4329
19
39
4272
38
20
10214
266
2178
79
44
84
116
36
29
14
18419
19
1152
31
1025
4489
460
23
987
17
21
287
27
13
16
217
18366
20
124
32
2158
25
668
3456
1629
17
14
20
3632
1149
16
3219
27
2341
13485
2460
6634
44
73
49
2227
64
15
1562
4716
166
120
1145
46
20
14
98
2253
14
4293
543
2831
3834
64
3426
30
3550
18
17297
59
919
2671
22810
79
1403
30
19
1108
2382
689
13
1470
31
252
237
18
14596
558
27
1732
95
6579
4610
6477
24
2124
428
4969
538
23
9762
35
15
2784
53
1828
8386
15
2279
25
23
78
35
15
32
21
2623
35
30
13
35
14302
1932
28
64
6211
109
1352
19
16
13
73
21
3945
23
33
318
167
19
55
663
7556
70
20
25
28915
24
28
18
4429
80
19
1298
23
20
12
28
1417
14
19
3577
12
1289
16
984
719
1132
15874
16
32
88
77
1371
427
61
1061
8008
55
41
6086
20
4007
124
50
2696
4166
3553
548
1596
498
13
73
3984
3014
15
8093
23
1131
45
