pc_75_day_N0
857
12
56
64
23
15
77
3887
97
166
13
21
1541
865
57
335
629
2160
31
29
22385
12
40
24
157
5220
60
1418
813
5173
109
25
203
56
25
2246
20
25
109
815
176
993
41
12409
18
2456
32
77
1438
20
49
93
37
14
5700
9015
83
2131
13
18
45
29
52
18
57
7577
1317
15
2558
7977
21
24
969
3965
183
24
1428
264
5807
57
17
3611
84
16
60
103
2206
4033
3607
163
1918
12
3846
1912
12060
1219
66
249
14
1378
12127
15
413
112
33
178
26
54
32
13
149
1481
215
15
18
647
1015
16
25
6411
28
8597
26
56
14
674
8698
254
20
45
26
211
31
25
17
62
34
1298
5090
595
6083
7908
3661
17
391
26
86
30
22
9221
17
96
2855
18
2157
1111
80
23
20
15
34
40994
101
84
1797
93
13
129
3673
1872
29
1094
13
36
37
26
23
58
15
24
470
5394
7901
27
8389
56
39
35
78
19
2582
32
36
23
33
31
31
215
41
140
27
42
577
19
18
2199
639
977
7198
1525
97
11352
31
338
36
36
50
29
315
210
2586
3254
63
14
572
16
62
136
17
6117
146
32
2747
60
47
16
14645
6432
17909
1640
16
1250
131
38
16220
23
23
20
46
12181
108
7542
2560
17
17
1782
1060
26
35
14
26
20
450
15
1461
2667
2500
16
30
40
9015
20
318
1022
34
203
18
13
15573
12
13332
34
2440
113
20
3218
38
66
66
88
9731
15
115
8670
2862
37
80
17
20
18
15
2603
42
3168
327
337
26
22
607
18
285
20
593
39
48
1274
6072
93
16
50
1541
3198
28
20
10443
26
2176
20
155
27
82
42
31
1156
38
38
11010
15
22
16
22
7807
4755
5766
3401
1216
6364
9757
25
55
2508
86
26
107
8029
37
57
20
25
22
13
19
224
20
5552
12
60
33
4872
58
14206
44
16
35
17
2150
99
78
21
90
3380
13666
3892
17
12042
30
196
49
1037
4670
16
21
16116
5207
314
53
5008
2309
40
858
69
2865
8778
1647
29
31
113
5655
8662
29
20
13
279
40
35
128
1867
39
16250
16
10896
21
12112
2190
13
550
393
22
39
37
9740
4566
243
21
22
15
36
834
74
634
14
99
1263
557
4665
17
19
5862
21
17
17
787
10409
17
8258
13
35
101
26
2871
8223
109
4132
14
882
12
102
168
2160
1003
3672
1136
18
33
4093
43
17
13
829
23
21
2930
47
1093
902
16
15
20
61
140
23
1167
4764
33
2468
2044
15
1215
123
16
26
3944
4037
2362
12
99
17
477
20
1225
15
19
7010
8758
89
130
8933
15
21640
515
6561
25
1681
21
66
6952
22
39
4258
18
2935
18
3910
19
186
73
26
20
21
1365
24
953
19
18
113
950
17
955
3392
108
1381
23
43
19
16
32
3688
9352
192
9554
14
2582
12470
4064
15
10471
90
22
2172
71
20
41
3349
2440
3760
57
145
2666
80
14
13155
388
19
2211
11637
22
145
29
634
31
10566
1437
159
35
20
29
7469
33
37
1802
441
45
20
471
6695
3508
15
3114
824
1138
16
2074
17
49
373
85
5336
2291
157
864
41
86
55
92
1512
10785
17
3756
1045
1651
25
23
10212
21
40
32
13111
32
6705
24
93
135
1893
4600
61
14537
22
557
47
16
1881
86
24
7765
16
13906
784
2348
24
17
53
266
18
6963
79
27
27
334
68
26
31
278
3758
3629
16
6161
470
26
756
383
28
896
15
53
149
13279
4659
2212
19
23
236
81
824
7706
1519
120
178
9613
3008
16
3441
60
19
25
9307
159
22
13
16
9944
29633
41
18
34
7853
4155
41
874
27
25
31
4691
28
1586
28
25
12541
1903
17
52
16
16
6297
14
16
52
13
64
6045
17
26
31
23
23
15867
134
35
527
182
121
16
1897
5320
37
9456
17
6529
566
15
11706
136
4955
23
206
27
26
4261
36
54
27
767
17678
52
15306
9587
43
23
3850
6292
11466
7313
29
894
93
