pc_100_day_N-1
5165
12
27
3010
5146
15
117
6207
50
31
13
20
95
299
17
38
3315
2117
31
29
738
12
1283
30
181
1752
27
16903
4350
1668
28
29
243
60
388
675
612
38
37
14209
262
26
55
17111
19
3744
305
41
1542
20
49
23
1206
14
22
463
134
625
127
18
45
145
42
18
19
2086
10762
15
9923
3318
21
27
744
11522
29
68
3798
22
4831
2806
17
12183
2983
16
472
658
5439
1416
3949
16
5917
12
783
148
11861
29
831
108
15
1602
3482
15
479
442
7282
117
99
53
33
13
51
17
207
15
26
5232
1594
16
25
24
31
15089
2063
18
14
1362
18
1309
20
19
24
1780
40
126
17
18
3414
2493
2216
68
34
23
7399
20
21
31
1484
26
15
592
17
89
575
18
6432
133
1617
169
20
15
19
5892
28
37
1520
90
23
848
60
32
31
328
13
276
119
1905
38
55
15
39
212
5357
34
18
3263
59
25
35
130
19
704
32
478
23
35
21
31
4281
6403
47
27
10612
1899
1771
40
595
507
18
804
1893
153
2190
25
26
38
26
32
29
244
1172
67
43
3086
14
22
16
2743
106
17
253
199
31
32
23
47
18
10087
5700
17050
81
342
123
1546
27
79
46
23
18
31
4157
128
285
6085
17
1835
13271
3495
55
13
14
21
20
146
15
4280
1942
3849
16
28
172
3832
23
30
3770
102
594
58
13
23790
12
42
16
261
1123
20
962
33
104
126
3545
51
15
315
9539
330
58
15
17
20
18
15
133
2025
4771
32
148
25
4094
327
18
97
883
82
6560
48
47
657
78
31
1778
4532
23
25
20
2532
1332
124
141
2824
32
3926
10868
22
3546
43
27
91
4362
34
28
22
1818
20
4871
4613
59
66
383
37
27
2127
45
19
25
1619
545
808
20
25
108
13
656
24
17
4086
12
71
130
45
1433
3606
15
16
35
17
931
314
19
23
13674
58
20
374
24
14775
79
433
20
9817
30
16
21
13745
217
32
6004
2308
808
685
81
38
1363
6198
99
900
31
806
6000
4215
29
17
13
65
8373
40
138
18
16
6813
17
2218
21
21412
28
13
219
2939
16
18974
1930
8817
2499
28
45
18
15
3698
3460
44
1178
14
78
10713
6183
3974
17
19
34
2272
17
26
24
3685
17
592
13
3139
4133
26
5761
20673
4120
139
14
42
12
378
15
2159
61
4149
9409
18
33
747
19
6069
13
461
24
19
48
3473
52
303
16
18
20
27
2076
29
443
2039
35
45
63
15
896
16
16
15
26
4112
1027
12
2663
2103
1064
17
29
15
19
37
12856
3105
1246
7536
16
8085
23
6619
4215
1314
24
48
3422
56
31
3299
18
1365
18
44
3836
18
76
29
20
955
21
26
24
4993
18
23
3632
20
16
2136
41
3553
20
53
21
16
3728
1412
6848
485
33
15
39
129
23
15
10052
90
22
577
49
20
41
8733
164
71
87
530
1404
47
13
5199
1765
19
1137
40
21
623
30
3242
5599
6512
1349
3106
35
44
2373
6321
10368
19
3689
28
344
20
5926
111
1513
15
103
39
1496
18
893
3896
50
7553
84
56
407
800
381
41
3253
29
148
2372
15153
16
47
1704
703
4208
23
7920
21
396
24
51
339
2152
13087
95
11054
56
4216
12980
1619
41
34
47
16
103
19
33
89
16
25
548
4078
27
5993
470
6219
18
1999
54
36
30
1291
63
26
2985
574
13
4253
16
21
514
26
66
67
28
2632
15
1506
313
66
4024
51
19
37
320
277
524
204
4712
189
3228
2724
106
16
3243
23
19
3368
40
53
1961
13
16
7335
18
31
18
33
48
386
41
28
28
36
30
200
3045
36
28
44
4721
4068
17
2317
16
16
113
23
16
559
13
28
27
7689
26
31
29
28
8982
150
35
233
55
22
16
6373
2724
254
29
17
37
31
15
26
792
3599
379
219
36
26
1017
36
19
27
3723
13036
862
7085
28
180
43
3666
143
6933
2870
9518
1023
1938
43
743
28
18
2990
6927
13
1753
5652
24
1700
1098
18
286
45
560
753
6555
2681
1326
91
24
30
4347
242
12
113
239
8635
528
27
16
85
38
150
30
62
3065
2437
52
21
347
3671
21
14
20
23
3052
30
509
33
689
25
305
21
2298
108
2228
75
21
560
49
24
6203
190
46
434
59
26
18
640
39
19
65
3571
34
2813
16
18
22
29
155
14
39
959
13
451
4436
1477
32
28
36
2846
60
18
13
36
33
15
4106
539
18
31
186
29
31
430
3174
81
488
456
181
1321
34
16
8469
27
15
2508
30
12
4996
78
8349
9460
2333
4030
8532
16
31
32
28
19
9758
2214
4351
284
1062
1240
37
38
1019
10349
32
2896
24
909
3220
283
27
2634
28
13
150
3558
196
5352
38
59
32
2369
586
33
2477
34
8867
24
36
627
25
20
19
62
15
38
15
26556
1348
5270
17
58
2270
16
198
4781
1275
607
5358
18
39
2281
49
47
113
45
38
92
132
21
1246
9485
16
1145
770
14
45
52
24
200
46
25
8131
32
19
19
18
33
26
55
59
28
4252
109
14
55
35
2961
11770
13
23
35
1119
26
2800
1850
43
3773
5313
17
16
69
15
28
59
647
27
19
4134
1398
29
1206
6921
21
23
149
318
23
49
20
19
1167
15
46
21
17
40
2138
96
9266
1276
18
6266
21
78
1857
51
214
266
25
20
4261
35
38
1231
62
3369
136
922
3188
126
24
6368
30
21
45
42
2067
300
43
67
3800
25
1941
89
34
27
23
3468
36
4035
14
16
51
26
31
2973
16
14
985
2456
13
55
2628
165
57
2001
43
9138
63
52
21
17189
894
1704
4183
1451
124
60
37
1865
1571
12457
5362
199
35
84
24
16
17
17
16
19
74
131
19
1746
46
4913
24
49
16
33
17
187
118
1754
13925
39
23
32
2433
27
26
105
27
267
70
115
69
814
1436
19
20
44
4114
1837
3068
30
36
3522
879
20
19
79
228
77
12
36
29
20
56
35
2221
24
1736
23
6166
17
14
21
1627
13845
60
8806
10709
4030
22
22
40
38
24
43
25
26
27
141
33
24
31
48
76
257
31
5335
37
9284
2289
12
36
1208
1574
5999
4348
22
22
78
541
1357
8570
1740
13
1945
18
13
116
14
178
19
1560
866
6930
19
39
3371
38
20
6902
317
3283
79
44
84
116
36
29
14
15138
19
2313
31
37
26451
1260
23
1161
17
21
495
27
13
16
222
3160
20
130
32
2616
25
981
2746
3179
17
14
20
5150
1592
16
13661
27
3096
14147
224
10644
44
73
49
3305
64
15
940
3722
166
120
816
46
20
14
98
988
14
4035
540
740
1913
115
7128
30
3967
18
8618
59
1028
2856
10266
79
3132
30
19
768
6632
690
13
1435
31
2018
237
18
15146
437
27
2989
94
3514
6893
5673
24
640
522
3166
310
23
9622
35
15
624
53
3358
11547
15
5580
25
23
78
35
15
32
21
1774
35
30
13
35
9314
3030
28
64
7019
109
1380
19
16
13
73
21
707
23
33
251
167
19
55
1502
3114
70
20
25
21699
24
28
18
3489
80
19
476
23
20
12
28
2163
14
19
3774
12
3199
16
846
3701
1147
16605
16
32
88
77
1380
29
61
1051
9107
55
41
8553
20
2798
124
50
2819
11835
4309
100
840
952
13
73
2923
3739
15
4135
23
1880
45
2084
2142
37
1336
67
24
76
1444
2814
26
2372
166
15
3020
16
11282
7867
112
1830
743
64
4234
9966
74
1519
19
42
5257
22
6752
2316
19
2726
19
101
45
1113
39
9819
223
59
16
16
14
53
1942
179
60
25
319
158
38
20
2269
22
253
9121
18
15
532
23
22
591
9988
3693
2297
254
19
37
46
52
3378
49
20
17
26
2291
20
35
69
34
193
29
1817
17
120
32
1584
39
18
1992
24
92
67
1723
22
1557
17
2568
29
51
119
562
56
80
22
39
98
152
2519
22
30
20
185
25
6285
13
32
3751
72
28
19
64
21
2812
4203
18
15
22
16
102
23
5354
46
1991
1269
1596
34
3811
19
1298
1573
33
44
42
27
16
23
20
58
19
177
42
56
1298
20
70
15
24
21
1035
2988
14
24
212
4862
27
1057
33
3083
10058
20
2776
4518
16
6901
15
19
125
13
54
32
29
20
34
17
21
19
1010
68
63
59
64
32
1985
9165
7370
3354
21
45
25
23
633
1429
15
20
29
378
37
1226
829
5306
8759
36
1329
20
31
20
7169
112
12
21
2388
15
81
121
4660
39
506
34
15
14
2836
3290
28
3111
14
1055
7483
826
59
54
256
17
9335
12147
32
21
5440
162
51
37
33
26
3075
15
383
14
4199
2751
3742
771
24
2794
261
15
1741
3213
6498
2327
4912
21
13622
9998
19
22
1904
197
70
125
918
16
19
4016
566
2054
5156
46
15
60
17590
5187
46
392
39
12991
263
23
13
14
2641
20
614
