pc_50_day_N2
876
12
4353
324
8028
15
2365
10191
36
4168
13
17
363
213
17
3988
1605
1235
31
29
9183
12
55
296
175
62
41
25
9645
6487
19
3259
66
710
1700
26
20
1601
3686
12981
28
45
18089
38
29
29576
1990
263
551
19
539
10231
45
14
6068
25
157
7915
13
469
4093
200
1551
18
22
75
3269
22
3399
17927
54
25
67
11713
57
35
94
26
458
50
19
11586
7228
16
2360
1089
237
3209
3458
16
6221
12
1020
22
12418
27
52
309
15
1932
11890
15
1464
1332
33
46
4546
5176
13
13
26
25
4559
38
19
3279
3031
74
30
4190
96
20
17092
5909
14
6658
10493
269
20
8488
25
22
39
25
15
81
137
111
93
4569
3549
9763
37
17
15
29
3654
22
38
4106
16
23
8672
4237
34
95
67
15
1343
15
31
17187
263
29
697
8341
13
16291
1854
387
25
16
13
33
130
2802
22
43
15
62
696
9824
25
27
2643
65
9345
96
2371
19
65
32
36
23
27
21
5452
1792
9799
47
4399
50
962
19
4887
105
2194
36
12739
1411
77
5405
30
171
152
32
39
21
38
18
2246
69
2677
30
1978
16
25
78
13258
1305
2167
31
3804
29
52
28
367
347
535
16451
16
1752
122
1563
5750
42
23
20
42
56
729
47
2160
27
16
9946
61
48
28
14
46
20
11470
15
3985
12663
3608
19
78
25
2544
82
65
30
124
6649
17
13
48
12
525
31
24
12162
513
6533
3676
203
490
10694
8255
16
4755
15846
5559
6949
15
19
20
24
46
24
57
15410
2338
178
34
35
594
21
66
8417
5539
2214
2638
51
61
2650
5028
3508
49
20
28
104
26842
26
975
1610
128
27
1957
43
31
904
40
32
21922
34
38
16
23
1494
15
12841
144
95
2349
13803
22
27
5978
57
68
46
1288
42
36
45
25
22
13
17
52
21
4364
12
566
9414
21
25
9659
17
16
112
17
6167
44
36
196
95
1216
30
200
19
8191
21
43
21
23137
26
21
21
7481
13616
234
35
683
2489
43
132
3975
175
1705
1008
83
31
35524
23953
6611
15637
41
13
2754
40
522
22
20
19
20694
5587
14255
21
5677
44
13
197
13212
19
40
5190
13480
5983
21
4508
24
15
37
5611
618
3245
15
80
10530
827
2883
21
19
9651
21
73
17
7082
13006
17
608
13
49
4135
134
21508
11473
2366
109
101
1468
12
120
18
2026
41
3113
17
20
20
247
43
18990
13
23
37
32
20
4014
1008
1297
2592
15
138
28
3396
1981
4782
44
22
844
372
32
733
1671
109
26
4320
16960
379
12
353
2483
37
17
37
1544
15328
1100
10935
1023
13580
3833
15
15089
96
1099
55
26
35
4247
46
22
2851
10234
13
6626
25
3246
2763
1475
301
7246
20
21
16
5374
31
19
42
1220
650
17
3361
40
40
173
24
25583
25
16
1323
7438
3411
1362
9242
16
1842
3030
10056
15
19
86
41
9579
72
59
445
19
6394
18
14201
589
5383
12735
14
253
5737
19
1727
39
22
5291
19
21
30
29502
7663
32
68
4587
28
17776
62
1109
1364
29
354
20
296
24
1499
15
6353
36
7376
15
3624
17
83
6168
69
688
5960
24164
32
95
3962
2174
150
6980
7447
13
1560
33
232
9484
23
7207
21
51
9530
30767
54
830
28
6464
36
45
22158
31244
2872
25
4604
49
17
27
5841
16
9438
16
6548
5920
3884
43
17
22
2704
18
5942
21
25
24
3093
27
2260
5470
7096
718
6403
9466
15002
1833
55
1252
1004
30
20
16
17138
51
23
291
18602
27
4458
49
62
7635
521
6102
333
14481
12790
832
16
7667
131
641
29
16391
1543
21
13
17
34372
11521
11355
18
979
13818
161
2214
11936
32
1711
3337
9259
938
510
28
29
8940
50
17
19772
16
16
31
14
5033
3106
13
16
8561
17
51
1281
2877
22
6164
115
21
226
324
22
19
18
1380
1808
2027
14
6522
2868
15
9458
752
4668
23
3286
14
24
12506
3990
40
24
14701
8326
56
987
20
1034
50
12513
3303
69
5728
32
4758
508
3410
2210
33
18
7821
14810
16
42
157
3780
1900
2810
7792
26270
44
32
20011
6033
15778
42
2010
11628
22
117
7802
12
3333
4179
6210
6476
1818
16
34
58
823
19
18
3217
2966
18
1606
1235
5400
2854
14
18
20218
3028
15
3380
22
36
24
566
21
27331
1377
7661
51
840
60
21
1749
5798
8207
43707
11988
4377
25
14
21
18
17
14
314
10311
26
16
5510
70
40
14722
15
12636
883
13
6196
1634
126
49
155
42
17444
24
19
13
2417
888
18
2425
23
24
43
3859
49
29
165
1159
10093
15047
306
1364
3854
6330
16
299
1284
24
76
19
12
4943
45
5096
34086
9387
35
2220
14
51
7506
23
19
11486
2914
21
26
626
3102
2996
47
28
2374
102
69
29
17
1076
11642
8236
64
17
13
6687
1079
18
4843
4706
2850
17
19578
22
19
70
27
28
33
1634
1592
4663
24
44
61
14
4738
2770
11855
2566
16549
2506
770
7637
20
2556
5041
71
23
52
49
29
12514
119
19305
103
40
59
71
13208
20
29
2679
33
155
404
14
831
52
19
21
24
40
5668
2648
19
19
19
45
31
15
53
48
26
31
14
3047
3782
6366
2832
13
46
77
1522
37
30728
8033
48
1323
9428
17
15
21
15
27
32
1405
2336
1419
20
23
29
1635
3227
27
20
51
13156
19
39
525
17665
7002
17
25
20
111
40
575
21
5897
28
21
2011
921
56
1154
45
2773
1713
21
18
2575
17110
39
23490
82
5456
80
41
703
1869
29
2383
73
1024
1478
3062
31690
23
5732
2577
34288
387
26
693
83
27
19
14441
47
4642
13
16
861
21
31
1708
16
14
2820
1186
13
3309
4527
18205
73
8761
701
5584
127
15777
21
22541
40
874
3938
1650
4226
50
21
9537
105
14877
20195
20
12709
68
1469
16
17
17
47
24
92
1072
1415
10520
72
56
19
38
6555
2092
43
48
609
11693
9818
5352
347
4540
164
1436
25
41
30
1969
2814
46
3126
1080
20716
16
196
8383
212
9123
42050
33
2825
5482
636
20
17
68
66
44
12
104
185
3560
21
1771
1103
21
524
447
1652
4054
14
37
13446
944
6982
6963
59
7362
2603
24
26
31
30
2566
82
25
58
742
55
48
81
21
8806
25
5405
4945
986
6945
7812
12
36
663
5595
5329
8214
18
17
46
27
11245
88
18250
13
3240
18
41
113
16
6040
195
7529
1262
1684
20
50
19429
1486
18
17579
253
3067
228
13289
37
114
28
58
19
16
4352
15459
28
19
49
146
38
15370
17
25
322
53
13
788
12021
6215
18
142
36
689
6424
38
11133
11297
28
14
7187
68
7638
54
3082
107
15
5671
59
8970
803
19
4232
3307
9461
15
1315
2244
10215
44
7106
25
48
14
2737
40
19
20
5277
95
9591
31
10012
27
20
201
12820
19
13
1217
66
11865
25
475
69
22
22
18
13
892
79
64
7971
18
11132
4483
3575
1114
69
3214
45
192
35
6804
3037
1102
58854
29
16919
1498
15
14889
10538
28
1242
255
27028
28
4746
3100
4188
9922
28
456
5467
3216
25
13
53
41
1848
3024
1051
8226
108
4848
18
49
13
46
15
7851
784
38
2905
2991
9825
106
1690
11492
5202
4939
2381
3027
23
28
352
62
240
9931
112
40
556
12
13159
17
1223
17
4299
12
6839
23
9662
77
9754
1605
236
69
14217
934
16
96
36
2353
16909
54
16942
3443
24
3613
5663
80
4174
4174
6090
20
52
28
13
7033
716
4261
10394
4531
3385
106
42
6122
49
899
3378
8069
18691
1124
12292
9296
22
2239
89
15
82
16
28333
3752
2600
150
7576
27
165
9175
2808
33
19
14236
2126
1509
17861
11989
18
5562
661
2421
31
717
41
47
30
3228
17
15
14
11373
21
33
6769
144
55
68
6923
20
4742
4036
2014
18
14159
23388
2476
24
24
10411
32975
31
5644
3069
3077
37
25
58
7041
50
57
18
3342
1997
58
6372
15
34
170
15
909
3010
11231
3275
26
33
33
3784
9277
15839
58
620
17
1680
17
19490
29
64
1510
4791
36
85
27
3255
76
4763
3924
40
1454
18
38
1795
4655
15
2236
57
885
47
48
4645
15
554
25
18
15
216
14
42
23
7142
138
1611
40
336
888
4416
28
1731
17
27
14816
6096
20
13830
7792
23
3627
8479
8082
13
41
14
12183
64
22
14387
20
363
4963
17
28
43
20
24
30
10817
24
86
3407
14400
3519
16
8101
15
22
84
13
2786
4085
237
184
34
20
89
6614
30
2318
30
43
72
23
15
61
44
115
23
7079
894
17
204
34
102
20
10242
223
20673
4789
112
63
28
67
2219
21
32
2295
27
41
12
3595
3197
40
751
32
5883
3893
1082
34
3173
15
25417
16
28
9445
17
18
1058
59
66
58
86
17
5119
1565
23
1851
1736
146
20
23
37
19
1092
15
48
418
12805
17
20
4555
35
4936
28
15
37
7595
3526
37
11153
20
17373
54
14647
22
3146
10503
13121
7612
42
16
20
8341
17009
6683
22519
59
5495
54
3285
3578
955
88
87
17369
8143
42
13
14
35067
20
3667
991
571
52
787
172
21
202
7009
833
2259
9630
6473
38
25413
33
14185
351
17
120
959
27010
18
22
80
7953
4174
1813
41
134
1844
10050
32
26
13
19
15
447
30
2520
52
26
1595
19
17
1412
6064
973
17716
35
96
16
4543
72
833
144
16442
4026
14
157
10785
13
43
23
2571
18
133
1817
24
33
11794
33
12
1044
21
35
1639
23
18
94
27
39
940
1656
9490
221
5107
10960
119
7019
15
22
19
6844
13
23
21
3943
27762
442
13893
202
29
53
25
179
1836
485
24544
346
20
2483
35
10683
19
27
2714
22
4536
4795
8968
18
84
63
3887
166
31
8207
141
23
19
1782
657
899
2385
33
9931
25
34
2356
50
17796
5852
638
51
15
19
10441
66
82
37
15
15
6270
17
4582
14837
1067
14
8488
4282
6402
679
16
28
19
42
17
2685
25
12
4320
13
32
24
16
2291
18
21
18746
10068
48
28
33
19
15
1909
1984
10595
6492
26
76
27
95
4484
50
9938
43
3697
14399
23237
2886
61
124
16
1226
18
85
24
646
12238
31
1758
1075
3573
4594
1135
2910
15
7251
19476
7886
632
15298
26
995
526
17
15
409
31
5530
9304
102
52
3514
55
48
38
94
16
32
142
135
3289
21640
95
25
21
13
21
29
17742
3582
6533
80
24
383
13
9056
548
11107
422
8040
21
2031
27
40
38
4078
20
8093
63
53
63
12
16
28
171
28
57
21202
21
633
23
74
36
23
17
24
19
80
17
39
15396
4092
20
10807
166
14
1208
96
1979
14
2796
8927
697
30
12708
1297
12091
38
26590
3278
7320
7458
21
6108
3666
11033
2487
24
85
24
10513
9876
15
124
33
62
2410
737
16009
470
52
15
3837
33
29
36
19
23017
690
12
924
48
2635
119
386
18
16
25
79
17
22
880
5161
3642
2019
47
10346
6169
151
5080
63
36
3437
1824
2734
73
1461
1074
65
13
7077
43
22
11242
5042
4322
6102
35
55
22
13
449
49
3198
48
8340
3902
24
75
17
4790
1480
12
17
24
598
18
9622
11712
10796
16
18
112
1467
29
4025
583
10115
12
76
169
26
22
34
1394
89
26
726
465
41729
226
6819
17
5248
102
2053
18942
760
893
6574
14
6717
25
19
19
15
39
29
84
10741
1065
223
4782
16
93
1208
9643
57
18412
8043
3701
2552
21
17
9688
39
134
12
2281
17
24
834
17
22
28
30
2688
148
9445
21
3253
2694
20
22
38
4654
19148
49
19
124
20159
140
20
8867
202
83
2573
3526
86
17
32
13
39
376
1129
1204
23
1997
5892
14917
8765
21
14
10714
440
30
34
2787
18
75
51
173
62
17
958
15950
15
1865
121
15001
11428
237
13
20080
77
4010
34
25
28
19
12
1330
6693
20
243
31694
12989
17
15
222
8010
17
132
71
13
16
123
3507
5906
7223
41
32
23
194
83
1605
14
19
30
3397
12
23667
38
18
15
6755
9849
15
119
19
24725
41
70
20
7434
24
5800
6970
204
32
301
23
6314
1553
6178
22
14461
939
2918
3069
8253
17
6578
135
2035
17
40
7161
111
14587
35
23
39
323
9019
25875
3090
37
19
5229
2182
98
28
4645
19
15
17505
114
52
18
16134
41
544
20
11047
1055
12
109
2453
29300
25
453
24
1062
41
34
4115
34
3501
16
2097
26
23
4639
18
8650
1055
896
3390
13
2341
3614
38
24
2730
1341
526
584
1162
1232
33
671
10834
129
4138
67
32
431
1121
4076
12
30
952
13272
24
32
12
19
17
876
35
30
59
708
19
29
15
38
6664
21
18427
21
6273
1861
15
25
20399
9162
56
16
23
20
158
19
2794
3817
2004
21
487
30490
24
19
5023
15
19
44
24
20
3177
20
38
6463
14
20
26
4113
43
6560
35
45
6156
23
10886
40
4152
5163
14385
1628
16
65
4775
8647
28430
5299
4126
29143
12
6712
16
63
16
39
33
10403
20887
19
32
2982
853
22
62
5560
27
14
10449
5357
13
845
10649
8530
8980
24
864
86
59
7148
45
1112
1674
1289
7398
205
5115
150
7615
31
24
8309
25
9802
29
37
4661
3804
3279
35
103
22057
31
20
23
21
23
18
43
14
6691
80
7254
1224
52
2209
9430
12568
21
8325
35
8051
17
4696
21
346
24
32
17
1820
544
8601
2204
1903
26
23
77
6090
12567
8158
28
30
21
62
46
13140
14870
21
4909
2147
18
51
13
20
25
16
82
19
32
2110
303
31
198
35
15
19
7094
14
26
12
2774
1673
5920
29
21561
72
31440
38
35
7925
14
25990
4112
23
22
5413
4193
14147
1158
21
525
24
941
41
1606
56
14
2831
156
3331
95
15
9583
34
390
10494
26
5497
5415
15
7770
1403
363
38
3551
71
24
2259
14
21
45
78
24
1145
22638
8734
237
4229
43
14
257
139
5943
19
185
96
15
11087
4241
41
16
42
15
37
34
169
10139
18
1710
13279
1407
84
2742
593
246
39
15709
27
1735
14
13757
13
473
31
2166
3574
42
19
44
16
3459
56
70
47
67
9140
3941
28
633
697
33
3629
555
10006
135
74
59
17
10427
71
36
28
333
31
5329
6865
6946
12810
3738
11488
38
169
42
15438
11709
19
24
16
6063
18
4943
21
14
24
1676
1148
155
37
3671
44
645
42
2286
58
39
121
17
40
351
14
201
3502
294
20
14
78
33
24
29
11433
1955
36
5871
5922
732
14
18
2688
25
33
12
31
41
23
34
5890
133
265
2083
34269
404
4429
26
40
