pc_50_day_N-2
717
12
2380
310
2122
15
8184
13504
39
1052
13
20
93
313
17
38
7890
674
31
29
3491
12
27
30
780
1160
37
26
104
917
28
29
193
24
12239
1386
2348
36
37
2159
25
106
159
4923
19
28528
438
1008
184
24
49
23
3721
14
22
9354
4174
49
42
18
45
503
42
18
19
5609
3576
15
2701
36
21
27
3081
6973
29
37
1087
16
3369
5425
17
2929
8300
16
31
27
2108
486
1976
16
31
12
5962
24
3686
29
6601
851
15
2019
11688
16
19
47
4508
84
68
291
33
13
2503
17
1424
15
1024
2455
2276
16
25
24
31
7865
3028
18
14
1071
18
452
20
19
24
17
2544
185
17
18
10601
3162
2866
1738
34
11473
2824
20
21
28
58
23
15
27
17
89
219
18
1998
121
2537
5321
20
15
19
24794
28
37
2039
90
23
1110
542
32
31
37
13
492
10424
486
38
33
15
39
493
4733
386
122
5314
59
40
35
31
19
1713
32
441
23
35
21
31
847
6361
52
27
36
586
365
18
2439
6370
18
39
3636
139
42
25
26
38
26
32
29
49
2107
2092
43
2293
14
22
16
821
10237
17
830
1932
31
32
23
4408
18
8642
1845
12880
81
1814
58
124
27
661
46
412
18
33
1897
1240
43
1725
17
1382
1531
23
55
13
14
475
20
55
15
3542
20
3620
16
42
89
2003
23
30
223
102
228
59
13
7059
12
42
16
2405
261
20
717
33
30
563
10999
51
15
94
12391
3194
58
15
17
20
18
15
18
2311
5721
32
47
25
5191
158
18
97
55
2827
1366
48
353
140
42
31
6571
2245
312
28
20
4399
57
4619
21
7244
32
1703
4153
22
2157
43
53
519
3557
34
28
22
19930
20
1966
7985
104
65
11844
33
27
2630
88
19
37
1784
51
1329
20
25
22
13
58
24
19
7867
12
1154
53
39
40
4230
15
16
35
17
2176
298
38
58
1449
6042
20
287
24
1146
76
2119
20
4830
497
16
21
2997
58
38
5212
2472
1328
7234
129
1895
1769
191
99
2788
31
1796
6741
6992
29
16
13
58
41
488
99
24
16
4211
17
1268
21
60
43
13
4409
10524
16
11133
3813
31
3338
28
1073
18
15
132
843
3749
1083
14
38
2136
1740
5213
19
19
34
2253
17
22
24
3136
17
825
13
8209
3421
26
2392
13757
1594
74
14
42
12
87
15
2947
61
132
4998
18
33
1570
19
3083
13
63
24
19
558
34
52
31
16
18
168
27
1376
29
212
21
35
44
67
15
2767
3856
16
15
25
7964
1960
12
4216
1398
2110
17
29
15
19
23
6472
2455
1721
1134
16
359
23
2486
142
771
24
7807
3301
20
31
474
18
3227
23
53
732
18
14384
29
20
21
21
26
24
15899
18
3831
685
20
16
2135
41
2186
20
53
21
16
4750
18
7120
299
35
15
39
590
23
15
75
90
22
1462
106
20
41
4549
1259
72
1394
925
3752
1555
13
26
2851
19
559
40
218
3286
30
24
57
7520
443
1540
35
25
19857
1080
16572
19
670
28
230
20
1446
1702
8745
15
103
111
5082
18
2134
845
37
48
84
56
3491
2035
709
1042
340
29
2321
2749
10123
16
47
2202
107
25
22
5659
21
59
24
3857
16
3417
5106
8626
6673
46
3463
18262
1506
41
34
47
16
66
19
35
4911
16
25
2235
5314
27
222
40
947
18
3206
223
30
29
1184
81
26
88
48
13
3674
16
21
619
26
1527
535
28
1232
15
146
133
10794
5677
51
19
21
278
4808
6385
921
2326
894
8912
7578
343
16
2046
1141
19
25
602
578
538
13
16
3426
18
18
18
220
20258
40
41
27
28
37
30
273
567
36
28
4739
1742
6134
17
1024
16
16
5413
23
16
119
13
25
27
6546
26
612
3321
28
11207
118
35
230
59
22
16
784
46
197
34
17
37
24
15
26
170
5561
48
125
21
30
1125
36
19
27
8817
5653
1278
521
1503
365
48
2481
143
3880
3839
98
40
542
43
874
28
18
5710
10840
13
265
3713
24
453
29
18
2680
102
459
3503
1579
41
4057
91
24
34
5471
397
12
103
1183
5664
143
27
16
35
38
93
30
62
2010
448
52
21
76
3485
21
14
20
23
2541
30
88
33
137
25
63
18
5496
53
50
270
21
5278
40
24
2416
319
46
166
2404
26
18
34
1650
19
65
1886
1129
163
16
18
22
29
6015
14
42
26
13
418
88
3888
32
28
36
2302
453
18
13
37
33
31
8482
570
18
33
19
29
31
59
5520
3448
279
407
181
2543
80
54
180
27
15
35
20
12
4749
34
3011
10917
484
6863
613
16
156
32
97
25
5087
5408
67
480
2118
539
37
40
25
5236
32
70
24
73
1936
42
27
1438
59
13
3157
6471
68
272
50
981
32
3563
739
33
2656
734
7450
24
36
1215
25
20
4529
62
15
35
15
5705
2133
3441
17
76
3883
16
333
5258
1868
162
280
18
38
32
60
10992
50
43
38
91
4860
18
895
12418
16
144
4565
14
45
52
24
2949
49
25
7019
32
19
19
18
33
26
21
77
66
8120
147
14
9060
35
7821
21296
13
690
35
2381
26
7638
8659
43
211
6085
17
16
69
15
27
452
1518
4822
114
1168
22
29
1579
245
21
23
416
157
23
49
19
19
24
14
398
21
17
40
499
2670
1075
30
18
3784
21
78
1914
222
448
92
25
27
46
35
38
2003
62
4810
1682
180
2095
32
24
70
66
21
45
42
2589
4879
39
114
3656
25
1169
29
34
27
23
8602
36
46
14
16
68
5828
728
5310
16
14
56
11376
25
55
2268
661
1475
405
5044
4842
33
52
21
4888
207
68
5708
1259
2387
60
2027
8389
262
384
4977
4077
35
59
2741
16
17
17
16
20
74
1329
19
61
3579
1838
37
49
16
7026
17
276
3656
12052
5348
124
23
32
2265
44
26
105
27
99
70
20
77
3654
5232
19
20
55
71
4145
1136
30
90
6043
184
20
19
79
352
97
12
145
29
20
161
263
2675
24
155
23
1034
234
14
21
14038
8661
57
5925
822
5413
22
22
40
46
5067
43
3032
20
28
344
33
24
4013
64
45
10421
31
2529
5758
366
6175
12
36
1331
60
2772
142
22
17
48
707
508
34
10460
13
330
18
13
116
14
5404
19
4904
43
8945
19
26
9466
44
20
4496
1215
52
79
44
24
116
36
29
14
16882
34
996
40
1053
58
5595
6193
1125
17
21
15
27
13
16
864
49
20
99
32
4659
25
46
2573
293
17
14
914
2367
3869
16
1722
69
3297
3456
641
36
44
221
35
125
1777
15
120
53
159
47
5147
46
31
14
1181
5548
14
3922
1246
84
4953
423
1779
30
388
18
20264
16
111
187
7399
79
2967
30
19
234
3252
639
28
5430
31
74
2146
18
5294
90
27
69
20
1501
454
6369
24
473
1796
1548
329
23
6121
35
15
2311
53
3013
225
15
1425
25
23
21
1721
283
32
21
434
61
38
13
11318
2177
515
28
338
4015
122
2139
7656
16
13
1153
21
1537
694
2395
52
394
13
52
1714
1072
70
20
25
6116
459
28
18
508
813
19
6443
23
20
12
28
538
14
19
264
12
97
16
866
67
717
31
16
32
22
1728
832
28
49
1432
16656
55
41
3803
20
41
1900
43
5077
2195
4903
22
880
547
13
57
1242
8006
15
13257
23
1436
45
7876
7185
291
390
361
24
33
4363
1997
26
489
96
15
512
16
11650
7443
544
1387
1509
44
4811
2243
1008
22
19
67
5895
49
15576
2546
20
44
19
161
48
2657
39
8068
26
429
16
16
14
54
1434
100
385
26
221
49
3037
20
12164
22
4541
6455
21
15
1351
417
22
37
2637
1053
2324
4067
19
37
98
53
31
49
20
17
26
1499
20
60
84
2914
5756
29
44
17
932
1394
195
30
18
2923
24
1707
76
334
22
1602
17
5926
29
54
78
531
56
75
22
39
120
78
5623
18
30
20
54
25
2118
13
4133
38
103
28
19
641
21
611
2305
18
15
346
16
102
23
7570
38
92
1856
207
2154
2780
19
44
227
1182
681
55
27
16
23
20
1061
19
4631
29
449
14
20
2443
15
24
34
55
640
14
24
648
1319
975
2704
33
77
5923
20
9396
10097
16
65
15
21
125
13
54
1162
29
20
34
17
21
19
16
68
285
89
1591
5872
5164
9560
5595
223
21
979
25
30
86
2880
15
19
2730
1598
36
1420
115
131
7108
36
9268
20
52
20
13553
914
12
21
2567
15
37
3284
606
39
1152
34
15
14
8860
1155
28
2131
14
31
4782
455
59
54
486
17
9578
1857
29
21
6847
142
21
23
33
26
2166
15
429
14
4200
2081
69
42
24
875
3624
15
13691
1619
4221
213
5955
21
21519
26
19
22
51
5688
3327
125
4685
14
19
10770
67
1221
143
46
15
68
19306
1157
49
968
32
4516
5100
23
13
14
95
20
744
26
96
28
5510
25
29
158
117
949
20
84
1074
27
3940
22
50
1378
15
1202
365
3167
32
22
16
10502
5096
948
28
15
36
11423
28
21
13
18
32
2928
2299
2582
1298
15
157
25
16
3883
3979
29
28
50
438
17
255
28
2102
488
2498
2299
18
221
4461
13
43
227
2303
521
373
39
2971
345
1762
47
12
37
19
5038
25
1429
18
342
31
36
1300
1857
35
1299
5662
4545
4537
251
15
22
24
4102
6523
46
20
985
4176
20
4120
43
29
400
357
3995
89
188
50
8155
20
4758
43
28
13
38
14
14
2934
22
1510
18
98
761
77
386
33
4471
17144
23
14
20
230
4160
330
19
43
24
6349
9897
47
20
19
17
31
21
34
2638
220
20
37
15
7030
3553
1046
23
1577
21
14
27
27
11635
59
16
40
29
1494
3468
436
34
12
17
13
30
339
2680
6312
19
21
198
65
31
16
71
2355
1322
65
136
31
10967
14021
2701
28
84
4945
159
14
28
4577
2506
1202
1035
324
597
21
16
19
10144
4044
29
2367
34
150
41
28
66
9284
37
195
113
10164
1410
2272
2292
29
22
59
19
15
56
2814
83
3885
1306
24
22
3314
6401
253
54
18
34
77
21
837
61
3081
36
21
13
464
28
35
5367
8742
2931
24
416
13
22
797
2293
4318
133
506
955
618
1767
798
29
16
172
96
57
575
12
18
30
175
22
61
21
42
9824
477
16
399
25
16
1615
19
50
17
1964
19
2120
18
31
46
15
3684
33
3422
14
49
40
1624
33
8222
112
57
47
1353
38
735
15
52
43
1236
1827
7708
23
38
20
18
1511
17
18
38
59
1241
29
4454
2170
28
3205
21
1416
14
35
71
3837
145
12
3805
35
3327
42
391
2472
16
182
183
15
637
49
32
20
42
63
29
13449
32
1822
230
20
1869
3203
4692
85
29
158
676
13
12638
43
115
21
200
27
113
450
1973
24
13
27
47
20
38
1405
3230
34
30
18
18
219
12
22
17
164
16
6482
310
73
335
3035
30
44
39
28
46
33
12
201
481
31
504
865
174
1133
41
333
21
79
16
4498
2458
1314
16
16
63
25
2195
114
14
47
26
19
1945
17
38
169
66
15470
2185
19
3038
19
1810
20
12790
2543
8330
25
48
220
723
937
765
4498
22
12
4148
17
12558
14
17
22
51
76
25
150
1414
21
2075
83
62
401
25
1833
5105
13458
17
4546
2332
1326
20
2533
555
127
930
83
53
17
22
13
4892
4787
76
97
21
1463
62
4883
2429
22
34
33
1103
48
9432
3479
5556
35
940
7085
1771
31
5738
28
17
103
55
5726
42
126
13
2523
20
20
33
839
20
15
12
28
1527
26
43
2190
1899
22
5850
56
315
18
967
567
13
579
192
5277
353
249
39
401
26
25
63
33
23
1236
30
16
12
2101
1775
15
15
8450
3511
16
7954
34
9558
6407
27
30
146
18
23
56
14423
32
16
24
33
37
2193
26
5240
182
3605
454
1842
21
5246
201
13
17
6963
2793
52
9697
80
3509
25
8260
135
6084
1310
10081
18
362
1107
40
24
12155
71
15
1840
3895
16
19
24
485
2044
22
43
1579
12
9308
696
27448
27
104
403
363
40
32
192
33
43
1131
17
19
60
293
18
22
5034
1766
352
13
389
31
72
19
2331
166
94
1621
4125
817
1509
7112
5556
144
4586
58
38
29
41
21507
12
404
28
4318
1990
65
12
20
126
18
30
4081
134
36
24
29
15
17
47
734
3480
42
1427
227
16
25
2086
65
10908
15
365
3899
41
19
1112
138
1092
1052
3167
9125
28
19
9283
36
433
236
17
3577
77
15
39
73
14
1458
26
5464
41
6039
35
33
499
20
8237
42
1712
21
39
70
375
57
7205
40
35
923
23
186
12
17703
2469
65
16
20
29
1345
23
22
24
237
3552
152
79
147
20
14
34
67
13
1612
4598
182
7725
22
85
14
31
130
33
44
26
16
4615
23
40
42
30
26
659
12801
97
9810
565
2071
4045
7352
17329
5611
44
19220
169
942
16
23
23
18
2590
15
51
1145
5307
4007
7730
532
2117
877
21
1065
22
4845
4127
1041
20
1519
24
19
17
270
52
399
23
674
19
16
416
3896
309
47
552
28
314
1646
51
10501
6748
962
1069
739
20
33
13
20
25
56
21
249
7391
1563
37
845
32
8455
15
16
28
14
41
12
27
53
3051
80
2212
2708
2993
37
28
6060
14
9057
2384
20
22
469
72
5042
1579
1106
72
3591
28
53
2736
3288
14
2108
4983
7672
24
16
2411
9845
4221
4083
30
134
1695
15
40
195
18
5705
98
689
33
18
14
67
45
2907
1164
732
1359
685
107
87
851
1978
5285
36
131
17
1216
31
16
46
30
995
3332
409
16
37
154
25
60
29
138
3653
19
45
229
1095
32
73
914
326
7328
14
27
13
21
34
3745
1798
59
130
69
17
1027
56
3838
1441
667
1332
38
34
663
1027
35
3699
3569
1578
102
34
2941
17
10695
124
36
1276
21
3015
25
193
2263
5193
27
3826
33
23
22
46
49
2061
21
15
1750
19
51
1661
7471
31
125
376
27
175
1189
43
1702
500
276
69
37
2362
5037
27
56
14
165
34
1603
20
14
26
15
290
21
39
18
42
24
2192
3583
14
16
24
25
29
12
26
5734
13
25
31
4747
135
231
3836
101
16
116
144
7779
67
61
51
15
12
321
1035
18
1039
783
2851
34
1277
1765
671
18
5510
1089
24
14
13660
22
21
21
452
7915
23
857
1139
23
18
36
33
1510
480
70
22
1476
908
1746
85
1175
5603
20
51
104
29
4978
22
15
15
17
317
28
23
17
162
2710
5579
2737
6342
2160
360
3154
2726
14043
7607
32
30
13
66
6705
16
113
14824
4557
24
31
20
1698
5429
35
44
17
36
2491
14
1882
15
16
20
453
33
1120
1375
18
922
644
216
56
33
26
4810
6705
1878
57
4213
1213
945
22
17
5704
30
85
123
17
3468
37
21
194
390
19
28
698
1930
2118
942
50
16
1667
15
53
45
13
61
26
14
79
823
2816
141
119
34
27
638
162
80
2703
41
15
4486
1508
29
21
10689
18
128
14
107
354
255
39
3796
266
22
39
64
12
8163
17
17
25
32
21
2804
21
10368
17
2954
3817
1179
19
519
94
106
6144
4716
53
46
12
309
51
25
98
2843
22
15
13773
21
4980
2399
5773
35
24
30
2536
1394
1540
397
1234
1074
718
20
22
22
6626
29
468
35
7724
18
12
2483
48
31
4425
74
20
20
8906
17
3077
1459
2739
1268
2238
16
1570
1432
208
1595
1197
22
15
17
25
22
7009
26
28
15
196
21
4204
20
45
29
22
154
176
18
210
19
82
15
45
78
19
25
2576
23
59
101
37
62
96
44
35
25
1496
45
15
44
16
74
8773
10331
143
29
4273
70
622
3323
40
376
34
11741
21
15
35
14
118
54
18
79
14904
27
50
21
564
1700
20
21
2238
183
19333
1140
33
16
4748
34
3369
13
2311
1852
18
6295
23
1313
62
39
23
4679
2157
27
2099
971
541
3130
44
91
2023
16730
42
27
6794
18
1008
9247
32
80
18
668
53
42
17
98
32
17
34
122
53
929
24
13331
20
77
283
603
535
509
1418
4380
35
18
1515
2850
24
28
50
3372
4005
4694
92
1110
2029
42
3709
29
6790
36
187
4184
5577
2282
61
24
23
54
35
12
2288
1681
22
22
8073
26
32
17
1024
38
2834
27
1507
31
3276
104
22
389
28
236
5085
101
32
22
105
2468
5802
34
5947
22
18
7243
2277
4755
28
71
17
13
19
1629
15
22
756
2254
16
31
450
19
37
14
45
2022
1535
48
491
2426
36
22
12
48
945
2910
19
32
899
3172
21
29
21
18
29
56
4961
21
16
19
36
26
32
45
243
13
22
10439
2178
26
28
86
29
60
29
24
19
14
318
36
19
744
2217
1840
340
549
13
30
30
2275
4513
21
51
157
552
4003
9520
19
19
41
32
1406
40
36
54
64
1129
4073
32
4495
2856
69
16
19
482
1229
29
25
24
16
45
30
14
79
500
19
11371
28
2543
37
236
48
385
17074
20
266
29
17
2197
1847
150
1012
22
216
112
14
53
68
30
556
2993
46
2082
31
99
19
16
21
32
4978
3075
2364
3759
28
11713
342
18
34
6321
395
907
46
54
133
919
26
2339
46
17
14
53
12
1047
147
361
117
17
30
671
4093
12
1757
1198
32
147
320
13
280
2644
90
24
22
63
4774
5312
537
27
45
16
4155
46
73
26
14
516
55
1331
5694
51
20
46
17
122
4194
5436
5005
828
554
4080
13
48
796
1390
1066
3800
2884
930
107
19
334
19
23
264
647
13
45
36
8945
20
13
4238
34
4461
19
250
669
32
114
17
22
502
2880
17478
219
838
641
16
25
3129
6757
29
240
3128
627
21
19
78
153
64
648
6432
8207
30
3326
31
7962
68
27
2090
64
23
1149
18
154
18
24
2313
126
4408
24
3848
44
34
4011
30
14
280
28
72
3262
12
19
4328
48
12
6064
29
7041
42
19
15
36
46
15
789
19
22
65
49
2592
1558
17
17
40
392
21
49
1811
8450
46
5064
87
70
2836
27
26
3236
19
21
422
7730
21
128
21
926
21
16
271
24
2886
761
18
10090
683
17
79
385
2664
2732
14
1337
63
36
9787
174
34
1246
8831
215
1852
26
32
1408
12
17
4904
19
1250
419
93
618
16
40
170
97
14
1010
160
2940
1787
1536
43
20343
7745
41
23
181
31
912
970
1202
22
24
147
214
15
16
61
2371
2304
46
756
40
2786
4533
2531
6416
18
22
23
32
1665
32
24
2319
46
26
17
34
40
1347
3814
15
1516
202
4723
57
67
1277
282
4599
15
443
19
573
22
25
5154
13877
19
21
1893
1302
110
38
6602
25
93
16
33
18
105
19
72
92
67
3171
8602
2168
9607
70
15
22
1748
46
544
3163
31
36
32
18
2596
208
16
16
978
7399
2373
678
12
15
13
17
662
39
16
148
34
40
15
378
34
50
33
27
37
822
36
21
19
1390
26
4580
17
39
15
30
51
4742
24
20
24
16476
14
44
972
42
19
178
279
79
18
45
32
115
34
428
527
2795
48
5952
85
1508
116
148
461
23
37
14
32
22
66
1710
1233
1595
210
2321
53
19
2623
429
46
1198
3027
62
14
697
4921
82
1633
50
746
12
12
971
12
5953
20
3891
108
42
16
6377
832
21
69
2854
18
17
34
39
7749
1474
2086
40
30
15
77
732
686
1438
5607
7981
135
9114
28
19
3329
64
1927
2758
2289
42
43
91
11849
1452
23
947
4677
