pc_100_day_N2
6049
12
5143
9013
3534
15
937
7776
35
2744
13
17
43
310
17
106
7701
140
31
29
4482
12
59
3790
140
62
41
25
4638
37
19
6887
72
763
6805
26
20
1567
2746
2615
28
45
8474
38
29
14226
5568
44
63
19
1215
3694
45
14
3887
4571
156
2640
13
2466
10859
28
828
18
22
75
238
22
5171
8425
45
25
3094
11097
3707
229
1051
26
118
113
19
1206
3593
16
146
74
461
1018
7503
16
460
12
4626
22
24905
27
52
3310
15
366
2367
15
1762
3553
33
46
25
131
13
13
26
25
48
38
19
7329
145
61
30
4054
4221
20
6819
18061
14
5910
2730
147
20
505
25
22
39
25
15
29
70
32
8047
126
9578
3786
37
17
15
29
354
22
38
187
16
23
5587
1646
34
89
282
15
1786
15
32
9420
695
29
889
3383
13
24273
64
194
25
16
13
33
82
5468
22
43
15
62
29
10110
42
27
2317
52
5108
115
95
19
3396
32
36
23
27
21
9462
2563
12425
47
6568
50
6394
19
29
849
1518
115
27
89
1162
10061
26
52
112
32
39
21
38
18
77
51
98
30
2890
16
87
398
1136
204
89
31
726
55
51
25
299
304
58
3196
16
76
130
10411
9386
47
23
20
42
1141
122
47
1075
27
16
8818
4465
48
6873
14
42
20
108
15
1586
5110
2039
19
78
25
910
13696
87
30
102
104
17
13
49
12
2168
31
24
4966
1329
925
6068
215
58
14472
1679
16
7582
12565
125
1730
15
19
20
24
679
19
57
14842
423
135
34
35
1711
21
65
1215
8700
6643
4938
51
43
1682
1957
9937
49
20
28
116
675
26
12626
263
128
27
58
39
31
4644
40
32
5577
34
38
16
23
384
15
2575
7189
42
91
13777
22
27
39
2492
68
38
6202
42
34
45
25
22
13
17
52
21
2937
12
59
43
21
25
2560
17
16
163
17
1797
42
1389
56
94
4205
28
3558
19
12030
21
43
21
4474
26
21
21
5754
4065
1092
33
183
642
43
5110
8665
10544
87
1919
83
31
3343
18046
3318
7192
41
13
5630
40
516
22
20
19
18670
23
1159
21
4754
44
13
215
6748
19
40
2768
2712
6726
21
37
24
15
42
578
3975
140
15
118
18124
933
3713
21
19
4356
21
59
17
1157
9522
17
1408
13
49
252
91
8180
11101
248
6664
97
1370
12
4021
18
1098
40
157
17
20
20
344
43
11653
13
23
32
32
20
5196
5389
12610
16
15
64
28
6125
143
1776
44
22
1297
5162
4092
1185
1172
65
23
35
6600
7032
12
50
3292
37
17
40
2466
6306
4600
10925
1545
5722
3205
15
8972
168
14772
56
26
35
5532
46
22
89
11326
13
855
25
496
5408
413
1940
4510
20
21
16
6155
31
19
42
236
23
17
3271
133
40
550
24
12665
25
16
902
2648
30
7700
15057
15
2581
4666
1598
15
19
2928
41
13459
64
59
95
19
1676
18
76
3149
3987
4722
14
5647
1716
19
3477
39
22
5536
19
21
30
6436
1629
186
67
4824
377
16079
62
3002
532
29
256
20
2295
24
2365
15
6608
36
87
15
6248
17
52
123
37
1466
2418
155
26
2212
98
4405
6200
13970
54
13
2588
33
177
8486
23
11538
20
2190
7094
9668
54
2361
28
93
36
4541
3953
18677
66
25
3426
48
17
27
4059
16
9382
16
1487
7466
11007
428
17
22
464
18
7212
21
22
24
957
27
1359
5857
13985
143
5572
133
6221
2532
55
278
1717
30
19
16
7207
51
23
121
